#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
              595	1.0493061679e-01	1.0493082157e-01
              596	1.0493060591e-01	1.0493081070e-01
              597	1.0493059504e-01	1.0493079983e-01
              598	1.0493058426e-01	1.0493078905e-01
              599	1.0493057343e-01	1.0493077822e-01
              600	1.0493056264e-01	1.0493076743e-01
              601	1.0493055188e-01	1.0493075667e-01
              602	1.0493054108e-01	1.0493074588e-01
              603	1.0493053047e-01	1.0493073526e-01
              604	1.0493051972e-01	1.0493072452e-01
              605	1.0493050903e-01	1.0493071383e-01
              606	1.0493049829e-01	1.0493070309e-01
              607	1.0493048768e-01	1.0493069249e-01
              608	1.0493047700e-01	1.0493068180e-01
              609	1.0493046636e-01	1.0493067117e-01
              610	1.0493045581e-01	1.0493066062e-01
              611	1.0493044518e-01	1.0493064999e-01
              612	1.0493043465e-01	1.0493063946e-01
              613	1.0493042402e-01	1.0493062883e-01
              614	1.0493041340e-01	1.0493061821e-01
              615	1.0493040287e-01	1.0493060769e-01
              616	1.0493039220e-01	1.0493059701e-01
              617	1.0493038147e-01	1.0493058629e-01
              618	1.0493037086e-01	1.0493057568e-01
              619	1.0493036047e-01	1.0493056529e-01
              620	1.0493035004e-01	1.0493055486e-01
              621	1.0493033953e-01	1.0493054435e-01
              622	1.0493032905e-01	1.0493053388e-01
              623	1.0493031858e-01	1.0493052341e-01
              624	1.0493030808e-01	1.0493051291e-01
              625	1.0493029776e-01	1.0493050259e-01
              626	1.0493028745e-01	1.0493049228e-01
              627	1.0493027690e-01	1.0493048173e-01
              628	1.0493026646e-01	1.0493047129e-01
              629	1.0493025610e-01	1.0493046093e-01
              630	1.0493024583e-01	1.0493045066e-01
              631	1.0493023548e-01	1.0493044032e-01
              632	1.0493022523e-01	1.0493043007e-01
              633	1.0493021492e-01	1.0493041976e-01
              634	1.0493020460e-01	1.0493040944e-01
              635	1.0493019426e-01	1.0493039911e-01
              636	1.0493018382e-01	1.0493038866e-01
              637	1.0493017357e-01	1.0493037842e-01
              638	1.0493016346e-01	1.0493036831e-01
              639	1.0493015320e-01	1.0493035805e-01
              640	1.0493014301e-01	1.0493034786e-01
              641	1.0493013278e-01	1.0493033764e-01
              642	1.0493012261e-01	1.0493032746e-01
              643	1.0493011227e-01	1.0493031713e-01
              644	1.0493010203e-01	1.0493030689e-01
              645	1.0493009175e-01	1.0493029661e-01
              646	1.0493008148e-01	1.0493028635e-01
              647	1.0493007132e-01	1.0493027619e-01
              648	1.0493006116e-01	1.0493026603e-01
              649	1.0493005109e-01	1.0493025596e-01
              650	1.0493004095e-01	1.0493024582e-01
              651	1.0493003083e-01	1.0493023570e-01
              652	1.0493002073e-01	1.0493022561e-01
              653	1.0493001076e-01	1.0493021563e-01
              654	1.0493000073e-01	1.0493020561e-01
              655	1.0492999072e-01	1.0493019560e-01
              656	1.0492998071e-01	1.0493018559e-01
              657	1.0492997062e-01	1.0493017550e-01
              658	1.0492996052e-01	1.0493016541e-01
              659	1.0492995063e-01	1.0493015551e-01
              660	1.0492994045e-01	1.0493014533e-01
              661	1.0492993051e-01	1.0493013540e-01
              662	1.0492992053e-01	1.0493012542e-01
              663	1.0492991064e-01	1.0493011553e-01
              664	1.0492990085e-01	1.0493010575e-01
              665	1.0492989106e-01	1.0493009596e-01
              666	1.0492988124e-01	1.0493008613e-01
              667	1.0492987131e-01	1.0493007620e-01
              668	1.0492986135e-01	1.0493006625e-01
              669	1.0492985164e-01	1.0493005654e-01
              670	1.0492984165e-01	1.0493004655e-01
              671	1.0492983175e-01	1.0493003665e-01
              672	1.0492982182e-01	1.0493002673e-01
              673	1.0492981207e-01	1.0493001697e-01
              674	1.0492980235e-01	1.0493000726e-01
              675	1.0492979255e-01	1.0492999746e-01
              676	1.0492978272e-01	1.0492998763e-01
              677	1.0492977286e-01	1.0492997777e-01
              678	1.0492976304e-01	1.0492996795e-01
              679	1.0492975324e-01	1.0492995816e-01
              680	1.0492974343e-01	1.0492994835e-01
              681	1.0492973374e-01	1.0492993866e-01
              682	1.0492972397e-01	1.0492992890e-01
              683	1.0492971422e-01	1.0492991914e-01
              684	1.0492970447e-01	1.0492990940e-01
              685	1.0492969488e-01	1.0492989981e-01
              686	1.0492968526e-01	1.0492989019e-01
              687	1.0492967563e-01	1.0492988056e-01
              688	1.0492966609e-01	1.0492987102e-01
              689	1.0492965638e-01	1.0492986131e-01
              690	1.0492964672e-01	1.0492985166e-01
              691	1.0492963701e-01	1.0492984195e-01
              692	1.0492962743e-01	1.0492983237e-01
              693	1.0492961798e-01	1.0492982292e-01
              694	1.0492960838e-01	1.0492981332e-01
              695	1.0492959889e-01	1.0492980383e-01
              696	1.0492958942e-01	1.0492979436e-01
              697	1.0492957984e-01	1.0492978479e-01
              698	1.0492957022e-01	1.0492977517e-01
              699	1.0492956074e-01	1.0492976569e-01
              700	1.0492955116e-01	1.0492975611e-01
              701	1.0492954162e-01	1.0492974657e-01
              702	1.0492953186e-01	1.0492973682e-01
              703	1.0492952240e-01	1.0492972736e-01
              704	1.0492951289e-01	1.0492971785e-01
              705	1.0492950352e-01	1.0492970848e-01
              706	1.0492949413e-01	1.0492969909e-01
              707	1.0492948465e-01	1.0492968961e-01
              708	1.0492947519e-01	1.0492968016e-01
              709	1.0492946575e-01	1.0492967071e-01
              710	1.0492945629e-01	1.0492966126e-01
              711	1.0492944689e-01	1.0492965186e-01
              712	1.0492943764e-01	1.0492964261e-01
              713	1.0492942825e-01	1.0492963323e-01
              714	1.0492941879e-01	1.0492962376e-01
              715	1.0492940948e-01	1.0492961446e-01
              716	1.0492940016e-01	1.0492960514e-01
              717	1.0492939084e-01	1.0492959582e-01
              718	1.0492938167e-01	1.0492958665e-01
              719	1.0492937240e-01	1.0492957738e-01
              720	1.0492936303e-01	1.0492956802e-01
              721	1.0492935366e-01	1.0492955864e-01
              722	1.0492934440e-01	1.0492954939e-01
              723	1.0492933520e-01	1.0492954019e-01
              724	1.0492932583e-01	1.0492953082e-01
              725	1.0492931674e-01	1.0492952174e-01
              726	1.0492930759e-01	1.0492951258e-01
              727	1.0492929839e-01	1.0492950339e-01
              728	1.0492928920e-01	1.0492949420e-01
              729	1.0492927999e-01	1.0492948499e-01
              730	1.0492927077e-01	1.0492947577e-01
              731	1.0492926156e-01	1.0492946656e-01
              732	1.0492925234e-01	1.0492945734e-01
              733	1.0492924315e-01	1.0492944816e-01
              734	1.0492923389e-01	1.0492943890e-01
              735	1.0492922476e-01	1.0492942977e-01
              736	1.0492921562e-01	1.0492942063e-01
              737	1.0492920641e-01	1.0492941143e-01
              738	1.0492919717e-01	1.0492940219e-01
              739	1.0492918800e-01	1.0492939302e-01
              740	1.0492917893e-01	1.0492938395e-01
              741	1.0492916990e-01	1.0492937492e-01
              742	1.0492916079e-01	1.0492936581e-01
              743	1.0492915164e-01	1.0492935667e-01
              744	1.0492914252e-01	1.0492934755e-01
              745	1.0492913338e-01	1.0492933841e-01
              746	1.0492912427e-01	1.0492932930e-01
              747	1.0492911527e-01	1.0492932031e-01
              748	1.0492910631e-01	1.0492931134e-01
              749	1.0492909721e-01	1.0492930225e-01
              750	1.0492908815e-01	1.0492929319e-01
              751	1.0492907923e-01	1.0492928427e-01
              752	1.0492907024e-01	1.0492927528e-01
              753	1.0492906115e-01	1.0492926619e-01
              754	1.0492905219e-01	1.0492925723e-01
              755	1.0492904334e-01	1.0492924838e-01
              756	1.0492903446e-01	1.0492923950e-01
              757	1.0492902554e-01	1.0492923059e-01
              758	1.0492901666e-01	1.0492922171e-01
              759	1.0492900778e-01	1.0492921284e-01
              760	1.0492899887e-01	1.0492920392e-01
              761	1.0492899002e-01	1.0492919508e-01
              762	1.0492898100e-01	1.0492918606e-01
              763	1.0492897208e-01	1.0492917714e-01
              764	1.0492896323e-01	1.0492916830e-01
              765	1.0492895439e-01	1.0492915945e-01
              766	1.0492894551e-01	1.0492915057e-01
              767	1.0492893663e-01	1.0492914170e-01
              768	1.0492892782e-01	1.0492913289e-01
              769	1.0492891894e-01	1.0492912401e-01
              770	1.0492891021e-01	1.0492911528e-01
              771	1.0492890159e-01	1.0492910666e-01
              772	1.0492889298e-01	1.0492909805e-01
              773	1.0492888418e-01	1.0492908925e-01
              774	1.0492887541e-01	1.0492908049e-01
              775	1.0492886648e-01	1.0492907157e-01
              776	1.0492885763e-01	1.0492906271e-01
              777	1.0492884896e-01	1.0492905404e-01
              778	1.0492884025e-01	1.0492904534e-01
              779	1.0492883142e-01	1.0492903651e-01
              780	1.0492882278e-01	1.0492902787e-01
              781	1.0492881401e-01	1.0492901910e-01
              782	1.0492880523e-01	1.0492901032e-01
              783	1.0492879656e-01	1.0492900166e-01
              784	1.0492878788e-01	1.0492899298e-01
              785	1.0492877930e-01	1.0492898440e-01
              786	1.0492877080e-01	1.0492897590e-01
              787	1.0492876224e-01	1.0492896734e-01
              788	1.0492875364e-01	1.0492895874e-01
              789	1.0492874513e-01	1.0492895024e-01
              790	1.0492873671e-01	1.0492894181e-01
              791	1.0492872802e-01	1.0492893313e-01
              792	1.0492871945e-01	1.0492892456e-01
              793	1.0492871071e-01	1.0492891583e-01
              794	1.0492870224e-01	1.0492890735e-01
              795	1.0492869377e-01	1.0492889888e-01
              796	1.0492868522e-01	1.0492889033e-01
              797	1.0492867659e-01	1.0492888171e-01
              798	1.0492866800e-01	1.0492887312e-01
              799	1.0492865935e-01	1.0492886448e-01
              800	1.0492865072e-01	1.0492885584e-01
              801	1.0492864215e-01	1.0492884728e-01
              802	1.0492863368e-01	1.0492883881e-01
              803	1.0492862519e-01	1.0492883032e-01
              804	1.0492861669e-01	1.0492882182e-01
              805	1.0492860829e-01	1.0492881342e-01
              806	1.0492859998e-01	1.0492880511e-01
              807	1.0492859151e-01	1.0492879665e-01
              808	1.0492858302e-01	1.0492878816e-01
              809	1.0492857451e-01	1.0492877965e-01
              810	1.0492856602e-01	1.0492877116e-01
              811	1.0492855772e-01	1.0492876286e-01
              812	1.0492854939e-01	1.0492875454e-01
              813	1.0492854096e-01	1.0492874611e-01
              814	1.0492853258e-01	1.0492873773e-01
              815	1.0492852425e-01	1.0492872941e-01
              816	1.0492851596e-01	1.0492872112e-01
              817	1.0492850754e-01	1.0492871269e-01
              818	1.0492849913e-01	1.0492870429e-01
              819	1.0492849066e-01	1.0492869582e-01
              820	1.0492848238e-01	1.0492868754e-01
              821	1.0492847423e-01	1.0492867939e-01
              822	1.0492846591e-01	1.0492867107e-01
              823	1.0492845759e-01	1.0492866275e-01
              824	1.0492844927e-01	1.0492865444e-01
              825	1.0492844090e-01	1.0492864607e-01
              826	1.0492843253e-01	1.0492863771e-01
              827	1.0492842423e-01	1.0492862940e-01
              828	1.0492841602e-01	1.0492862120e-01
              829	1.0492840775e-01	1.0492861293e-01
              830	1.0492839951e-01	1.0492860469e-01
              831	1.0492839132e-01	1.0492859650e-01
              832	1.0492838314e-01	1.0492858833e-01
              833	1.0492837481e-01	1.0492858000e-01
              834	1.0492836670e-01	1.0492857188e-01
              835	1.0492835858e-01	1.0492856377e-01
              836	1.0492835038e-01	1.0492855557e-01
              837	1.0492834223e-01	1.0492854742e-01
              838	1.0492833411e-01	1.0492853931e-01
              839	1.0492832595e-01	1.0492853115e-01
              840	1.0492831796e-01	1.0492852316e-01
              841	1.0492830980e-01	1.0492851500e-01
              842	1.0492830163e-01	1.0492850683e-01
              843	1.0492829346e-01	1.0492849866e-01
              844	1.0492828531e-01	1.0492849051e-01
              845	1.0492827723e-01	1.0492848244e-01
              846	1.0492826921e-01	1.0492847442e-01
              847	1.0492826106e-01	1.0492846627e-01
              848	1.0492825296e-01	1.0492845817e-01
              849	1.0492824483e-01	1.0492845004e-01
              850	1.0492823659e-01	1.0492844181e-01
              851	1.0492822839e-01	1.0492843361e-01
              852	1.0492822038e-01	1.0492842560e-01
              853	1.0492821226e-01	1.0492841748e-01
              854	1.0492820422e-01	1.0492840944e-01
              855	1.0492819621e-01	1.0492840143e-01
              856	1.0492818829e-01	1.0492839352e-01
              857	1.0492818028e-01	1.0492838550e-01
              858	1.0492817225e-01	1.0492837748e-01
              859	1.0492816411e-01	1.0492836934e-01
              860	1.0492815615e-01	1.0492836138e-01
              861	1.0492814824e-01	1.0492835348e-01
              862	1.0492814025e-01	1.0492834549e-01
              863	1.0492813230e-01	1.0492833754e-01
              864	1.0492812434e-01	1.0492832958e-01
              865	1.0492811647e-01	1.0492832171e-01
              866	1.0492810867e-01	1.0492831391e-01
