#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
            10741	2.1716102330e-03	6.3187979315e-02	3.3155060427e-01	6.0308116089e-01	8.6452868264e-06
            10742	2.1716103406e-03	6.3187974449e-02	3.3155060835e-01	6.0308116248e-01	8.6443775733e-06
            10743	2.1716104483e-03	6.3187969584e-02	3.3155061243e-01	6.0308116407e-01	8.6434684256e-06
            10744	2.1716105559e-03	6.3187964720e-02	3.3155061650e-01	6.0308116566e-01	8.6425593351e-06
            10745	2.1716106636e-03	6.3187959857e-02	3.3155062058e-01	6.0308116725e-01	8.6416504031e-06
            10746	2.1716107712e-03	6.3187954994e-02	3.3155062465e-01	6.0308116884e-01	8.6407415792e-06
            10747	2.1716108788e-03	6.3187950132e-02	3.3155062872e-01	6.0308117043e-01	8.6398328631e-06
            10748	2.1716109864e-03	6.3187945270e-02	3.3155063280e-01	6.0308117202e-01	8.6389242197e-06
            10749	2.1716110940e-03	6.3187940410e-02	3.3155063687e-01	6.0308117361e-01	8.6380157773e-06
            10750	2.1716112016e-03	6.3187935550e-02	3.3155064094e-01	6.0308117520e-01	8.6371073812e-06
            10751	2.1716113091e-03	6.3187930691e-02	3.3155064502e-01	6.0308117679e-01	8.6361991071e-06
            10752	2.1716114167e-03	6.3187925832e-02	3.3155064909e-01	6.0308117837e-01	8.6352909524e-06
            10753	2.1716115242e-03	6.3187920974e-02	3.3155065316e-01	6.0308117996e-01	8.6343828708e-06
            10754	2.1716116317e-03	6.3187916117e-02	3.3155065723e-01	6.0308118155e-01	8.6334749391e-06
            10755	2.1716117392e-03	6.3187911260e-02	3.3155066130e-01	6.0308118314e-01	8.6325671497e-06
            10756	2.1716118467e-03	6.3187906405e-02	3.3155066537e-01	6.0308118472e-01	8.6316595128e-06
            10757	2.1716119541e-03	6.3187901550e-02	3.3155066943e-01	6.0308118631e-01	8.6307519408e-06
            10758	2.1716120616e-03	6.3187896696e-02	3.3155067350e-01	6.0308118790e-01	8.6298443985e-06
            10759	2.1716121691e-03	6.3187891843e-02	3.3155067757e-01	6.0308118948e-01	8.6289369692e-06
            10760	2.1716122765e-03	6.3187886990e-02	3.3155068163e-01	6.0308119107e-01	8.6280297573e-06
            10761	2.1716123839e-03	6.3187882138e-02	3.3155068570e-01	6.0308119266e-01	8.6271226374e-06
            10762	2.1716124913e-03	6.3187877287e-02	3.3155068976e-01	6.0308119424e-01	8.6262155414e-06
            10763	2.1716125987e-03	6.3187872436e-02	3.3155069383e-01	6.0308119583e-01	8.6253086211e-06
            10764	2.1716127061e-03	6.3187867586e-02	3.3155069789e-01	6.0308119741e-01	8.6244017526e-06
            10765	2.1716128134e-03	6.3187862737e-02	3.3155070196e-01	6.0308119900e-01	8.6234951110e-06
            10766	2.1716129208e-03	6.3187857889e-02	3.3155070602e-01	6.0308120058e-01	8.6225885130e-06
            10767	2.1716130281e-03	6.3187853041e-02	3.3155071008e-01	6.0308120217e-01	8.6216820744e-06
            10768	2.1716131355e-03	6.3187848194e-02	3.3155071414e-01	6.0308120375e-01	8.6207756805e-06
            10769	2.1716132428e-03	6.3187843347e-02	3.3155071820e-01	6.0308120534e-01	8.6198694507e-06
            10770	2.1716133501e-03	6.3187838501e-02	3.3155072227e-01	6.0308120692e-01	8.6189633338e-06
            10771	2.1716134574e-03	6.3187833656e-02	3.3155072633e-01	6.0308120850e-01	8.6180572757e-06
            10772	2.1716135646e-03	6.3187828812e-02	3.3155073038e-01	6.0308121009e-01	8.6171514477e-06
            10773	2.1716136719e-03	6.3187823968e-02	3.3155073444e-01	6.0308121167e-01	8.6162456532e-06
            10774	2.1716137791e-03	6.3187819126e-02	3.3155073850e-01	6.0308121325e-01	8.6153400312e-06
            10775	2.1716138864e-03	6.3187814284e-02	3.3155074256e-01	6.0308121484e-01	8.6144344748e-06
            10776	2.1716139936e-03	6.3187809443e-02	3.3155074662e-01	6.0308121642e-01	8.6135291106e-06
            10777	2.1716141008e-03	6.3187804602e-02	3.3155075067e-01	6.0308121800e-01	8.6126237511e-06
            10778	2.1716142080e-03	6.3187799761e-02	3.3155075473e-01	6.0308121958e-01	8.6117185695e-06
            10779	2.1716143151e-03	6.3187794922e-02	3.3155075878e-01	6.0308122117e-01	8.6108134963e-06
            10780	2.1716144223e-03	6.3187790083e-02	3.3155076284e-01	6.0308122275e-01	8.6099085026e-06
            10781	2.1716145295e-03	6.3187785244e-02	3.3155076689e-01	6.0308122433e-01	8.6090036117e-06
            10782	2.1716146366e-03	6.3187780407e-02	3.3155077095e-01	6.0308122591e-01	8.6080988942e-06
            10783	2.1716147437e-03	6.3187775571e-02	3.3155077500e-01	6.0308122749e-01	8.6071942728e-06
            10784	2.1716148508e-03	6.3187770735e-02	3.3155077905e-01	6.0308122907e-01	8.6062897852e-06
            10785	2.1716149579e-03	6.3187765900e-02	3.3155078310e-01	6.0308123065e-01	8.6053854128e-06
            10786	2.1716150650e-03	6.3187761065e-02	3.3155078715e-01	6.0308123223e-01	8.6044811584e-06
            10787	2.1716151720e-03	6.3187756232e-02	3.3155079120e-01	6.0308123381e-01	8.6035769960e-06
            10788	2.1716152791e-03	6.3187751399e-02	3.3155079525e-01	6.0308123539e-01	8.6026729120e-06
            10789	2.1716153861e-03	6.3187746566e-02	3.3155079930e-01	6.0308123697e-01	8.6017689677e-06
            10790	2.1716154931e-03	6.3187741735e-02	3.3155080335e-01	6.0308123855e-01	8.6008651638e-06
            10791	2.1716156002e-03	6.3187736904e-02	3.3155080740e-01	6.0308124013e-01	8.5999614474e-06
            10792	2.1716157072e-03	6.3187732073e-02	3.3155081145e-01	6.0308124171e-01	8.5990578424e-06
            10793	2.1716158141e-03	6.3187727244e-02	3.3155081550e-01	6.0308124329e-01	8.5981543827e-06
            10794	2.1716159211e-03	6.3187722415e-02	3.3155081954e-01	6.0308124487e-01	8.5972510226e-06
            10795	2.1716160281e-03	6.3187717587e-02	3.3155082359e-01	6.0308124645e-01	8.5963477396e-06
            10796	2.1716161350e-03	6.3187712759e-02	3.3155082763e-01	6.0308124803e-01	8.5954446002e-06
            10797	2.1716162419e-03	6.3187707932e-02	3.3155083168e-01	6.0308124961e-01	8.5945415942e-06
            10798	2.1716163489e-03	6.3187703106e-02	3.3155083572e-01	6.0308125118e-01	8.5936387121e-06
            10799	2.1716164558e-03	6.3187698281e-02	3.3155083977e-01	6.0308125276e-01	8.5927358837e-06
            10800	2.1716165627e-03	6.3187693456e-02	3.3155084381e-01	6.0308125434e-01	8.5918331417e-06
            10801	2.1716166695e-03	6.3187688632e-02	3.3155084785e-01	6.0308125592e-01	8.5909305881e-06
            10802	2.1716167764e-03	6.3187683809e-02	3.3155085189e-01	6.0308125749e-01	8.5900281166e-06
            10803	2.1716168832e-03	6.3187678986e-02	3.3155085594e-01	6.0308125907e-01	8.5891257445e-06
            10804	2.1716169901e-03	6.3187674164e-02	3.3155085998e-01	6.0308126065e-01	8.5882235685e-06
            10805	2.1716170969e-03	6.3187669343e-02	3.3155086402e-01	6.0308126222e-01	8.5873214667e-06
            10806	2.1716172037e-03	6.3187664523e-02	3.3155086806e-01	6.0308126380e-01	8.5864194690e-06
            10807	2.1716173105e-03	6.3187659703e-02	3.3155087209e-01	6.0308126537e-01	8.5855175459e-06
            10808	2.1716174173e-03	6.3187654885e-02	3.3155087613e-01	6.0308126695e-01	8.5846157681e-06
            10809	2.1716175240e-03	6.3187650067e-02	3.3155088017e-01	6.0308126853e-01	8.5837141377e-06
            10810	2.1716176308e-03	6.3187645249e-02	3.3155088421e-01	6.0308127010e-01	8.5828125412e-06
            10811	2.1716177375e-03	6.3187640432e-02	3.3155088824e-01	6.0308127168e-01	8.5819111099e-06
            10812	2.1716178443e-03	6.3187635616e-02	3.3155089228e-01	6.0308127325e-01	8.5810098145e-06
            10813	2.1716179510e-03	6.3187630800e-02	3.3155089632e-01	6.0308127482e-01	8.5801086140e-06
            10814	2.1716180577e-03	6.3187625986e-02	3.3155090035e-01	6.0308127640e-01	8.5792075659e-06
            10815	2.1716181644e-03	6.3187621172e-02	3.3155090438e-01	6.0308127797e-01	8.5783065598e-06
            10816	2.1716182710e-03	6.3187616358e-02	3.3155090842e-01	6.0308127955e-01	8.5774056541e-06
            10817	2.1716183777e-03	6.3187611545e-02	3.3155091245e-01	6.0308128112e-01	8.5765048763e-06
            10818	2.1716184844e-03	6.3187606733e-02	3.3155091648e-01	6.0308128269e-01	8.5756042465e-06
            10819	2.1716185910e-03	6.3187601922e-02	3.3155092052e-01	6.0308128427e-01	8.5747036864e-06
            10820	2.1716186976e-03	6.3187597111e-02	3.3155092455e-01	6.0308128584e-01	8.5738032094e-06
            10821	2.1716188042e-03	6.3187592301e-02	3.3155092858e-01	6.0308128741e-01	8.5729028775e-06
            10822	2.1716189108e-03	6.3187587492e-02	3.3155093261e-01	6.0308128899e-01	8.5720026653e-06
            10823	2.1716190174e-03	6.3187582683e-02	3.3155093664e-01	6.0308129056e-01	8.5711025573e-06
            10824	2.1716191240e-03	6.3187577876e-02	3.3155094067e-01	6.0308129213e-01	8.5702025928e-06
            10825	2.1716192305e-03	6.3187573069e-02	3.3155094470e-01	6.0308129370e-01	8.5693026769e-06
            10826	2.1716193371e-03	6.3187568262e-02	3.3155094872e-01	6.0308129527e-01	8.5684029174e-06
            10827	2.1716194436e-03	6.3187563457e-02	3.3155095275e-01	6.0308129685e-01	8.5675033133e-06
            10828	2.1716195501e-03	6.3187558652e-02	3.3155095678e-01	6.0308129842e-01	8.5666036998e-06
            10829	2.1716196566e-03	6.3187553848e-02	3.3155096080e-01	6.0308129999e-01	8.5657042288e-06
            10830	2.1716197631e-03	6.3187549044e-02	3.3155096483e-01	6.0308130156e-01	8.5648048297e-06
            10831	2.1716198696e-03	6.3187544241e-02	3.3155096885e-01	6.0308130313e-01	8.5639056367e-06
            10832	2.1716199761e-03	6.3187539439e-02	3.3155097288e-01	6.0308130470e-01	8.5630065007e-06
            10833	2.1716200825e-03	6.3187534637e-02	3.3155097690e-01	6.0308130627e-01	8.5621074732e-06
            10834	2.1716201890e-03	6.3187529836e-02	3.3155098093e-01	6.0308130784e-01	8.5612085737e-06
            10835	2.1716202954e-03	6.3187525036e-02	3.3155098495e-01	6.0308130941e-01	8.5603097295e-06
            10836	2.1716204018e-03	6.3187520237e-02	3.3155098897e-01	6.0308131098e-01	8.5594110600e-06
            10837	2.1716205082e-03	6.3187515438e-02	3.3155099299e-01	6.0308131255e-01	8.5585124642e-06
            10838	2.1716206146e-03	6.3187510640e-02	3.3155099701e-01	6.0308131412e-01	8.5576140516e-06
            10839	2.1716207210e-03	6.3187505843e-02	3.3155100103e-01	6.0308131569e-01	8.5567157201e-06
            10840	2.1716208273e-03	6.3187501047e-02	3.3155100505e-01	6.0308131726e-01	8.5558174379e-06
            10841	2.1716209337e-03	6.3187496251e-02	3.3155100907e-01	6.0308131882e-01	8.5549192956e-06
            10842	2.1716210400e-03	6.3187491455e-02	3.3155101309e-01	6.0308132039e-01	8.5540212995e-06
            10843	2.1716211463e-03	6.3187486661e-02	3.3155101711e-01	6.0308132196e-01	8.5531233404e-06
            10844	2.1716212527e-03	6.3187481867e-02	3.3155102113e-01	6.0308132353e-01	8.5522255569e-06
            10845	2.1716213589e-03	6.3187477074e-02	3.3155102514e-01	6.0308132510e-01	8.5513278225e-06
            10846	2.1716214652e-03	6.3187472282e-02	3.3155102916e-01	6.0308132666e-01	8.5504302350e-06
            10847	2.1716215715e-03	6.3187467490e-02	3.3155103318e-01	6.0308132823e-01	8.5495327229e-06
            10848	2.1716216778e-03	6.3187462699e-02	3.3155103719e-01	6.0308132980e-01	8.5486352942e-06
            10849	2.1716217840e-03	6.3187457909e-02	3.3155104121e-01	6.0308133136e-01	8.5477380104e-06
            10850	2.1716218902e-03	6.3187453119e-02	3.3155104522e-01	6.0308133293e-01	8.5468409119e-06
            10851	2.1716219964e-03	6.3187448330e-02	3.3155104923e-01	6.0308133450e-01	8.5459438745e-06
            10852	2.1716221026e-03	6.3187443542e-02	3.3155105325e-01	6.0308133606e-01	8.5450469707e-06
            10853	2.1716222088e-03	6.3187438754e-02	3.3155105726e-01	6.0308133763e-01	8.5441502161e-06
            10854	2.1716223150e-03	6.3187433968e-02	3.3155106127e-01	6.0308133919e-01	8.5432535107e-06
            10855	2.1716224212e-03	6.3187429182e-02	3.3155106528e-01	6.0308134076e-01	8.5423569279e-06
            10856	2.1716225273e-03	6.3187424396e-02	3.3155106929e-01	6.0308134233e-01	8.5414604807e-06
            10857	2.1716226334e-03	6.3187419611e-02	3.3155107330e-01	6.0308134389e-01	8.5405641069e-06
            10858	2.1716227396e-03	6.3187414827e-02	3.3155107731e-01	6.0308134546e-01	8.5396678699e-06
            10859	2.1716228457e-03	6.3187410044e-02	3.3155108132e-01	6.0308134702e-01	8.5387717656e-06
            10860	2.1716229518e-03	6.3187405262e-02	3.3155108533e-01	6.0308134858e-01	8.5378757661e-06
            10861	2.1716230578e-03	6.3187400480e-02	3.3155108933e-01	6.0308135015e-01	8.5369798359e-06
            10862	2.1716231639e-03	6.3187395698e-02	3.3155109334e-01	6.0308135171e-01	8.5360840623e-06
            10863	2.1716232700e-03	6.3187390918e-02	3.3155109735e-01	6.0308135328e-01	8.5351884596e-06
            10864	2.1716233760e-03	6.3187386138e-02	3.3155110135e-01	6.0308135484e-01	8.5342928523e-06
            10865	2.1716234820e-03	6.3187381359e-02	3.3155110536e-01	6.0308135640e-01	8.5333973826e-06
            10866	2.1716235880e-03	6.3187376581e-02	3.3155110936e-01	6.0308135797e-01	8.5325021058e-06
            10867	2.1716236940e-03	6.3187371803e-02	3.3155111337e-01	6.0308135953e-01	8.5316068238e-06
            10868	2.1716238000e-03	6.3187367025e-02	3.3155111737e-01	6.0308136109e-01	8.5307117291e-06
            10869	2.1716239060e-03	6.3187362248e-02	3.3155112138e-01	6.0308136265e-01	8.5298166698e-06
            10870	2.1716240120e-03	6.3187357472e-02	3.3155112538e-01	6.0308136422e-01	8.5289218081e-06
            10871	2.1716241179e-03	6.3187352697e-02	3.3155112938e-01	6.0308136578e-01	8.5280269907e-06
            10872	2.1716242238e-03	6.3187347923e-02	3.3155113338e-01	6.0308136734e-01	8.5271323837e-06
            10873	2.1716243297e-03	6.3187343149e-02	3.3155113738e-01	6.0308136890e-01	8.5262378344e-06
            10874	2.1716244356e-03	6.3187338375e-02	3.3155114138e-01	6.0308137046e-01	8.5253434633e-06
            10875	2.1716245415e-03	6.3187333603e-02	3.3155114538e-01	6.0308137202e-01	8.5244491765e-06
            10876	2.1716246474e-03	6.3187328831e-02	3.3155114938e-01	6.0308137358e-01	8.5235549841e-06
            10877	2.1716247533e-03	6.3187324060e-02	3.3155115338e-01	6.0308137515e-01	8.5226609524e-06
            10878	2.1716248591e-03	6.3187319289e-02	3.3155115738e-01	6.0308137671e-01	8.5217669557e-06
            10879	2.1716249650e-03	6.3187314520e-02	3.3155116138e-01	6.0308137827e-01	8.5208731596e-06
            10880	2.1716250708e-03	6.3187309750e-02	3.3155116537e-01	6.0308137983e-01	8.5199794484e-06
            10881	2.1716251766e-03	6.3187304982e-02	3.3155116937e-01	6.0308138139e-01	8.5190858235e-06
            10882	2.1716252824e-03	6.3187300214e-02	3.3155117337e-01	6.0308138295e-01	8.5181923515e-06
            10883	2.1716253882e-03	6.3187295447e-02	3.3155117736e-01	6.0308138450e-01	8.5172989568e-06
            10884	2.1716254939e-03	6.3187290681e-02	3.3155118136e-01	6.0308138606e-01	8.5164056229e-06
            10885	2.1716255997e-03	6.3187285915e-02	3.3155118535e-01	6.0308138762e-01	8.5155124589e-06
            10886	2.1716257054e-03	6.3187281150e-02	3.3155118934e-01	6.0308138918e-01	8.5146194311e-06
            10887	2.1716258112e-03	6.3187276385e-02	3.3155119334e-01	6.0308139074e-01	8.5137264565e-06
            10888	2.1716259169e-03	6.3187271622e-02	3.3155119733e-01	6.0308139230e-01	8.5128335683e-06
            10889	2.1716260226e-03	6.3187266859e-02	3.3155120132e-01	6.0308139386e-01	8.5119408647e-06
            10890	2.1716261283e-03	6.3187262096e-02	3.3155120531e-01	6.0308139541e-01	8.5110482841e-06
            10891	2.1716262340e-03	6.3187257335e-02	3.3155120930e-01	6.0308139697e-01	8.5101558147e-06
            10892	2.1716263396e-03	6.3187252574e-02	3.3155121329e-01	6.0308139853e-01	8.5092634386e-06
            10893	2.1716264453e-03	6.3187247814e-02	3.3155121728e-01	6.0308140009e-01	8.5083712685e-06
            10894	2.1716265509e-03	6.3187243054e-02	3.3155122127e-01	6.0308140164e-01	8.5074790479e-06
            10895	2.1716266565e-03	6.3187238295e-02	3.3155122526e-01	6.0308140320e-01	8.5065869548e-06
            10896	2.1716267621e-03	6.3187233537e-02	3.3155122925e-01	6.0308140476e-01	8.5056950332e-06
            10897	2.1716268677e-03	6.3187228779e-02	3.3155123324e-01	6.0308140631e-01	8.5048032147e-06
            10898	2.1716269733e-03	6.3187224022e-02	3.3155123722e-01	6.0308140787e-01	8.5039114833e-06
            10899	2.1716270789e-03	6.3187219266e-02	3.3155124121e-01	6.0308140943e-01	8.5030198320e-06
            10900	2.1716271845e-03	6.3187214510e-02	3.3155124519e-01	6.0308141098e-01	8.5021283421e-06
            10901	2.1716272900e-03	6.3187209755e-02	3.3155124918e-01	6.0308141254e-01	8.5012369165e-06
            10902	2.1716273955e-03	6.3187205000e-02	3.3155125317e-01	6.0308141409e-01	8.5003456659e-06
            10903	2.1716275011e-03	6.3187200247e-02	3.3155125715e-01	6.0308141565e-01	8.4994545275e-06
            10904	2.1716276066e-03	6.3187195494e-02	3.3155126113e-01	6.0308141720e-01	8.4985634778e-06
            10905	2.1716277120e-03	6.3187190742e-02	3.3155126512e-01	6.0308141876e-01	8.4976725140e-06
            10906	2.1716278175e-03	6.3187185990e-02	3.3155126910e-01	6.0308142031e-01	8.4967817377e-06
            10907	2.1716279230e-03	6.3187181240e-02	3.3155127308e-01	6.0308142187e-01	8.4958910625e-06
            10908	2.1716280284e-03	6.3187176490e-02	3.3155127706e-01	6.0308142342e-01	8.4950004951e-06
            10909	2.1716281339e-03	6.3187171740e-02	3.3155128104e-01	6.0308142497e-01	8.4941100143e-06
            10910	2.1716282393e-03	6.3187166992e-02	3.3155128502e-01	6.0308142653e-01	8.4932197004e-06
            10911	2.1716283447e-03	6.3187162244e-02	3.3155128900e-01	6.0308142808e-01	8.4923294778e-06
            10912	2.1716284501e-03	6.3187157496e-02	3.3155129298e-01	6.0308142963e-01	8.4914392759e-06
            10913	2.1716285555e-03	6.3187152750e-02	3.3155129696e-01	6.0308143119e-01	8.4905492353e-06
            10914	2.1716286608e-03	6.3187148004e-02	3.3155130094e-01	6.0308143274e-01	8.4896592431e-06
            10915	2.1716287662e-03	6.3187143258e-02	3.3155130491e-01	6.0308143429e-01	8.4887694069e-06
            10916	2.1716288716e-03	6.3187138513e-02	3.3155130889e-01	6.0308143585e-01	8.4878796813e-06
            10917	2.1716289769e-03	6.3187133769e-02	3.3155131287e-01	6.0308143740e-01	8.4869900483e-06
            10918	2.1716290822e-03	6.3187129025e-02	3.3155131684e-01	6.0308143895e-01	8.4861005553e-06
            10919	2.1716291875e-03	6.3187124283e-02	3.3155132082e-01	6.0308144050e-01	8.4852112011e-06
            10920	2.1716292928e-03	6.3187119541e-02	3.3155132479e-01	6.0308144205e-01	8.4843219365e-06
