#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             5577	1.2082934373e-04	3.9990555049e-01	5.9997362017e-01
             5578	1.2080981744e-04	3.9990556575e-01	5.9997362444e-01
             5579	1.2079029665e-04	3.9990558101e-01	5.9997362870e-01
             5580	1.2077077990e-04	3.9990559626e-01	5.9997363296e-01
             5581	1.2075126720e-04	3.9990561151e-01	5.9997363722e-01
             5582	1.2073175958e-04	3.9990562676e-01	5.9997364148e-01
             5583	1.2071225589e-04	3.9990564200e-01	5.9997364574e-01
             5584	1.2069275651e-04	3.9990565724e-01	5.9997365000e-01
             5585	1.2067326093e-04	3.9990567248e-01	5.9997365426e-01
             5586	1.2065377072e-04	3.9990568772e-01	5.9997365851e-01
             5587	1.2063428364e-04	3.9990570295e-01	5.9997366277e-01
             5588	1.2061480209e-04	3.9990571817e-01	5.9997366702e-01
             5589	1.2059532471e-04	3.9990573340e-01	5.9997367128e-01
             5590	1.2057585145e-04	3.9990574862e-01	5.9997367553e-01
             5591	1.2055638255e-04	3.9990576384e-01	5.9997367978e-01
             5592	1.2053691864e-04	3.9990577905e-01	5.9997368403e-01
             5593	1.2051745822e-04	3.9990579426e-01	5.9997368828e-01
             5594	1.2049800215e-04	3.9990580947e-01	5.9997369253e-01
             5595	1.2047855000e-04	3.9990582467e-01	5.9997369678e-01
             5596	1.2045910377e-04	3.9990583987e-01	5.9997370103e-01
             5597	1.2043966054e-04	3.9990585507e-01	5.9997370527e-01
             5598	1.2042022237e-04	3.9990587026e-01	5.9997370952e-01
             5599	1.2040078786e-04	3.9990588545e-01	5.9997371376e-01
             5600	1.2038135701e-04	3.9990590064e-01	5.9997371801e-01
             5601	1.2036193112e-04	3.9990591582e-01	5.9997372225e-01
             5602	1.2034250879e-04	3.9990593100e-01	5.9997372649e-01
             5603	1.2032309197e-04	3.9990594618e-01	5.9997373073e-01
             5604	1.2030367917e-04	3.9990596135e-01	5.9997373497e-01
             5605	1.2028427030e-04	3.9990597652e-01	5.9997373921e-01
             5606	1.2026486534e-04	3.9990599169e-01	5.9997374345e-01
             5607	1.2024546521e-04	3.9990600685e-01	5.9997374768e-01
             5608	1.2022606952e-04	3.9990602201e-01	5.9997375192e-01
             5609	1.2020667880e-04	3.9990603717e-01	5.9997375615e-01
             5610	1.2018729121e-04	3.9990605232e-01	5.9997376039e-01
             5611	1.2016790832e-04	3.9990606747e-01	5.9997376462e-01
             5612	1.2014852985e-04	3.9990608262e-01	5.9997376885e-01
             5613	1.2012915537e-04	3.9990609776e-01	5.9997377308e-01
             5614	1.2010978473e-04	3.9990611290e-01	5.9997377731e-01
             5615	1.2009041958e-04	3.9990612804e-01	5.9997378154e-01
             5616	1.2007105936e-04	3.9990614317e-01	5.9997378577e-01
             5617	1.2005170158e-04	3.9990615830e-01	5.9997379000e-01
             5618	1.2003234882e-04	3.9990617343e-01	5.9997379423e-01
             5619	1.2001300084e-04	3.9990618855e-01	5.9997379845e-01
             5620	1.1999365747e-04	3.9990620367e-01	5.9997380268e-01
             5621	1.1997431765e-04	3.9990621878e-01	5.9997380690e-01
             5622	1.1995498188e-04	3.9990623390e-01	5.9997381112e-01
             5623	1.1993565022e-04	3.9990624901e-01	5.9997381534e-01
             5624	1.1991632365e-04	3.9990626411e-01	5.9997381956e-01
             5625	1.1989700119e-04	3.9990627922e-01	5.9997382378e-01
             5626	1.1987768363e-04	3.9990629431e-01	5.9997382800e-01
             5627	1.1985836859e-04	3.9990630941e-01	5.9997383222e-01
             5628	1.1983905945e-04	3.9990632450e-01	5.9997383644e-01
             5629	1.1981975300e-04	3.9990633959e-01	5.9997384065e-01
             5630	1.1980045209e-04	3.9990635468e-01	5.9997384487e-01
             5631	1.1978115565e-04	3.9990636976e-01	5.9997384908e-01
             5632	1.1976186141e-04	3.9990638484e-01	5.9997385330e-01
             5633	1.1974257365e-04	3.9990639992e-01	5.9997385751e-01
             5634	1.1972328951e-04	3.9990641499e-01	5.9997386172e-01
             5635	1.1970400980e-04	3.9990643006e-01	5.9997386593e-01
             5636	1.1968473357e-04	3.9990644512e-01	5.9997387014e-01
             5637	1.1966546282e-04	3.9990646019e-01	5.9997387435e-01
             5638	1.1964619521e-04	3.9990647525e-01	5.9997387856e-01
             5639	1.1962693178e-04	3.9990649030e-01	5.9997388277e-01
             5640	1.1960767300e-04	3.9990650536e-01	5.9997388697e-01
             5641	1.1958841742e-04	3.9990652041e-01	5.9997389118e-01
             5642	1.1956916743e-04	3.9990653545e-01	5.9997389538e-01
             5643	1.1954992111e-04	3.9990655049e-01	5.9997389958e-01
             5644	1.1953068034e-04	3.9990656553e-01	5.9997390379e-01
             5645	1.1951144261e-04	3.9990658057e-01	5.9997390799e-01
             5646	1.1949220933e-04	3.9990659560e-01	5.9997391219e-01
             5647	1.1947297998e-04	3.9990661063e-01	5.9997391639e-01
             5648	1.1945375553e-04	3.9990662566e-01	5.9997392059e-01
             5649	1.1943453506e-04	3.9990664068e-01	5.9997392478e-01
             5650	1.1941531903e-04	3.9990665570e-01	5.9997392898e-01
             5651	1.1939610772e-04	3.9990667072e-01	5.9997393318e-01
             5652	1.1937690102e-04	3.9990668573e-01	5.9997393737e-01
             5653	1.1935769704e-04	3.9990670074e-01	5.9997394156e-01
             5654	1.1933849838e-04	3.9990671575e-01	5.9997394576e-01
             5655	1.1931930272e-04	3.9990673075e-01	5.9997394995e-01
             5656	1.1930011229e-04	3.9990674575e-01	5.9997395414e-01
             5657	1.1928092616e-04	3.9990676074e-01	5.9997395833e-01
             5658	1.1926174391e-04	3.9990677574e-01	5.9997396252e-01
             5659	1.1924256619e-04	3.9990679073e-01	5.9997396671e-01
             5660	1.1922339202e-04	3.9990680571e-01	5.9997397089e-01
             5661	1.1920422144e-04	3.9990682070e-01	5.9997397508e-01
             5662	1.1918505632e-04	3.9990683568e-01	5.9997397927e-01
             5663	1.1916589499e-04	3.9990685065e-01	5.9997398345e-01
             5664	1.1914673778e-04	3.9990686563e-01	5.9997398763e-01
             5665	1.1912758503e-04	3.9990688060e-01	5.9997399182e-01
             5666	1.1910843744e-04	3.9990689556e-01	5.9997399600e-01
             5667	1.1908929308e-04	3.9990691053e-01	5.9997400018e-01
             5668	1.1907015301e-04	3.9990692549e-01	5.9997400436e-01
             5669	1.1905101682e-04	3.9990694045e-01	5.9997400854e-01
             5670	1.1903188457e-04	3.9990695540e-01	5.9997401272e-01
             5671	1.1901275727e-04	3.9990697035e-01	5.9997401689e-01
             5672	1.1899363328e-04	3.9990698530e-01	5.9997402107e-01
             5673	1.1897451363e-04	3.9990700024e-01	5.9997402525e-01
             5674	1.1895539872e-04	3.9990701518e-01	5.9997402942e-01
             5675	1.1893628736e-04	3.9990703012e-01	5.9997403359e-01
             5676	1.1891718079e-04	3.9990704505e-01	5.9997403777e-01
             5677	1.1889807849e-04	3.9990705998e-01	5.9997404194e-01
             5678	1.1887898013e-04	3.9990707491e-01	5.9997404611e-01
             5679	1.1885988580e-04	3.9990708983e-01	5.9997405028e-01
             5680	1.1884079597e-04	3.9990710476e-01	5.9997405445e-01
             5681	1.1882170984e-04	3.9990711967e-01	5.9997405862e-01
             5682	1.1880262760e-04	3.9990713459e-01	5.9997406278e-01
             5683	1.1878355008e-04	3.9990714950e-01	5.9997406695e-01
             5684	1.1876447782e-04	3.9990716441e-01	5.9997407112e-01
             5685	1.1874540834e-04	3.9990717931e-01	5.9997407528e-01
             5686	1.1872634253e-04	3.9990719421e-01	5.9997407944e-01
             5687	1.1870728288e-04	3.9990720911e-01	5.9997408361e-01
             5688	1.1868822682e-04	3.9990722401e-01	5.9997408777e-01
             5689	1.1866917458e-04	3.9990723890e-01	5.9997409193e-01
             5690	1.1865012642e-04	3.9990725379e-01	5.9997409609e-01
             5691	1.1863108280e-04	3.9990726867e-01	5.9997410025e-01
             5692	1.1861204302e-04	3.9990728355e-01	5.9997410440e-01
             5693	1.1859300745e-04	3.9990729843e-01	5.9997410856e-01
             5694	1.1857397636e-04	3.9990731331e-01	5.9997411272e-01
             5695	1.1855494974e-04	3.9990732818e-01	5.9997411687e-01
             5696	1.1853592616e-04	3.9990734305e-01	5.9997412103e-01
             5697	1.1851690791e-04	3.9990735791e-01	5.9997412518e-01
             5698	1.1849789331e-04	3.9990737277e-01	5.9997412933e-01
             5699	1.1847888178e-04	3.9990738763e-01	5.9997413349e-01
             5700	1.1845987627e-04	3.9990740249e-01	5.9997413764e-01
             5701	1.1844087179e-04	3.9990741734e-01	5.9997414179e-01
             5702	1.1842187428e-04	3.9990743219e-01	5.9997414594e-01
             5703	1.1840287953e-04	3.9990744704e-01	5.9997415008e-01
             5704	1.1838388960e-04	3.9990746188e-01	5.9997415423e-01
             5705	1.1836490389e-04	3.9990747672e-01	5.9997415838e-01
             5706	1.1834592205e-04	3.9990749156e-01	5.9997416252e-01
             5707	1.1832694422e-04	3.9990750639e-01	5.9997416667e-01
             5708	1.1830797015e-04	3.9990752122e-01	5.9997417081e-01
             5709	1.1828900150e-04	3.9990753605e-01	5.9997417495e-01
             5710	1.1827003592e-04	3.9990755087e-01	5.9997417909e-01
             5711	1.1825107553e-04	3.9990756569e-01	5.9997418324e-01
             5712	1.1823211827e-04	3.9990758051e-01	5.9997418738e-01
             5713	1.1821316647e-04	3.9990759532e-01	5.9997419151e-01
             5714	1.1819421762e-04	3.9990761013e-01	5.9997419565e-01
             5715	1.1817527403e-04	3.9990762494e-01	5.9997419979e-01
             5716	1.1815633355e-04	3.9990763974e-01	5.9997420393e-01
             5717	1.1813739746e-04	3.9990765454e-01	5.9997420806e-01
             5718	1.1811846420e-04	3.9990766934e-01	5.9997421220e-01
             5719	1.1809953605e-04	3.9990768413e-01	5.9997421633e-01
             5720	1.1808061206e-04	3.9990769893e-01	5.9997422046e-01
             5721	1.1806169078e-04	3.9990771371e-01	5.9997422460e-01
             5722	1.1804277555e-04	3.9990772850e-01	5.9997422873e-01
             5723	1.1802386367e-04	3.9990774328e-01	5.9997423286e-01
             5724	1.1800495624e-04	3.9990775806e-01	5.9997423699e-01
             5725	1.1798605386e-04	3.9990777283e-01	5.9997424111e-01
             5726	1.1796715463e-04	3.9990778760e-01	5.9997424524e-01
             5727	1.1794825916e-04	3.9990780237e-01	5.9997424937e-01
             5728	1.1792936830e-04	3.9990781714e-01	5.9997425349e-01
             5729	1.1791048056e-04	3.9990783190e-01	5.9997425762e-01
             5730	1.1789159781e-04	3.9990784666e-01	5.9997426174e-01
             5731	1.1787271945e-04	3.9990786142e-01	5.9997426586e-01
             5732	1.1785384372e-04	3.9990787617e-01	5.9997426999e-01
             5733	1.1783497353e-04	3.9990789092e-01	5.9997427411e-01
             5734	1.1781610676e-04	3.9990790567e-01	5.9997427823e-01
             5735	1.1779724488e-04	3.9990792041e-01	5.9997428235e-01
             5736	1.1777838582e-04	3.9990793515e-01	5.9997428647e-01
             5737	1.1775953154e-04	3.9990794988e-01	5.9997429058e-01
             5738	1.1774068072e-04	3.9990796462e-01	5.9997429470e-01
             5739	1.1772183463e-04	3.9990797935e-01	5.9997429882e-01
             5740	1.1770299339e-04	3.9990799408e-01	5.9997430293e-01
             5741	1.1768415440e-04	3.9990800880e-01	5.9997430705e-01
             5742	1.1766532122e-04	3.9990802352e-01	5.9997431116e-01
             5743	1.1764649133e-04	3.9990803824e-01	5.9997431527e-01
             5744	1.1762766528e-04	3.9990805295e-01	5.9997431938e-01
             5745	1.1760884473e-04	3.9990806766e-01	5.9997432349e-01
             5746	1.1759002719e-04	3.9990808237e-01	5.9997432760e-01
             5747	1.1757121420e-04	3.9990809708e-01	5.9997433171e-01
             5748	1.1755240359e-04	3.9990811178e-01	5.9997433582e-01
             5749	1.1753359845e-04	3.9990812648e-01	5.9997433992e-01
             5750	1.1751479728e-04	3.9990814117e-01	5.9997434403e-01
             5751	1.1749599983e-04	3.9990815587e-01	5.9997434814e-01
             5752	1.1747720681e-04	3.9990817055e-01	5.9997435224e-01
             5753	1.1745841783e-04	3.9990818524e-01	5.9997435634e-01
             5754	1.1743963280e-04	3.9990819992e-01	5.9997436044e-01
             5755	1.1742085174e-04	3.9990821460e-01	5.9997436455e-01
             5756	1.1740207448e-04	3.9990822928e-01	5.9997436865e-01
             5757	1.1738330207e-04	3.9990824395e-01	5.9997437275e-01
             5758	1.1736453339e-04	3.9990825862e-01	5.9997437685e-01
             5759	1.1734576794e-04	3.9990827329e-01	5.9997438094e-01
             5760	1.1732700679e-04	3.9990828795e-01	5.9997438504e-01
             5761	1.1730825116e-04	3.9990830261e-01	5.9997438914e-01
             5762	1.1728949870e-04	3.9990831727e-01	5.9997439323e-01
             5763	1.1727075075e-04	3.9990833192e-01	5.9997439733e-01
             5764	1.1725200538e-04	3.9990834658e-01	5.9997440142e-01
             5765	1.1723326561e-04	3.9990836122e-01	5.9997440551e-01
             5766	1.1721452908e-04	3.9990837587e-01	5.9997440960e-01
             5767	1.1719579632e-04	3.9990839051e-01	5.9997441370e-01
             5768	1.1717706706e-04	3.9990840515e-01	5.9997441779e-01
             5769	1.1715834317e-04	3.9990841978e-01	5.9997442187e-01
             5770	1.1713962302e-04	3.9990843441e-01	5.9997442596e-01
             5771	1.1712090651e-04	3.9990844904e-01	5.9997443005e-01
             5772	1.1710219416e-04	3.9990846367e-01	5.9997443414e-01
             5773	1.1708348595e-04	3.9990847829e-01	5.9997443822e-01
             5774	1.1706478237e-04	3.9990849291e-01	5.9997444231e-01
             5775	1.1704608252e-04	3.9990850753e-01	5.9997444639e-01
             5776	1.1702738655e-04	3.9990852214e-01	5.9997445047e-01
             5777	1.1700869482e-04	3.9990853675e-01	5.9997445455e-01
             5778	1.1699000678e-04	3.9990855136e-01	5.9997445864e-01
             5779	1.1697132222e-04	3.9990856596e-01	5.9997446272e-01
             5780	1.1695264226e-04	3.9990858056e-01	5.9997446680e-01
             5781	1.1693396701e-04	3.9990859516e-01	5.9997447087e-01
             5782	1.1691529478e-04	3.9990860975e-01	5.9997447495e-01
             5783	1.1689662680e-04	3.9990862434e-01	5.9997447903e-01
             5784	1.1687796298e-04	3.9990863893e-01	5.9997448311e-01
             5785	1.1685930297e-04	3.9990865352e-01	5.9997448718e-01
             5786	1.1684064722e-04	3.9990866810e-01	5.9997449125e-01
             5787	1.1682199564e-04	3.9990868268e-01	5.9997449533e-01
             5788	1.1680334730e-04	3.9990869725e-01	5.9997449940e-01
             5789	1.1678470325e-04	3.9990871182e-01	5.9997450347e-01
             5790	1.1676606350e-04	3.9990872639e-01	5.9997450754e-01
             5791	1.1674742696e-04	3.9990874096e-01	5.9997451161e-01
             5792	1.1672879547e-04	3.9990875552e-01	5.9997451568e-01
             5793	1.1671016841e-04	3.9990877008e-01	5.9997451975e-01
             5794	1.1669154430e-04	3.9990878464e-01	5.9997452382e-01
             5795	1.1667292330e-04	3.9990879919e-01	5.9997452788e-01
             5796	1.1665430803e-04	3.9990881374e-01	5.9997453195e-01
             5797	1.1663569600e-04	3.9990882829e-01	5.9997453601e-01
             5798	1.1661708837e-04	3.9990884284e-01	5.9997454008e-01
             5799	1.1659848480e-04	3.9990885738e-01	5.9997454414e-01
             5800	1.1657988419e-04	3.9990887192e-01	5.9997454820e-01
             5801	1.1656128852e-04	3.9990888645e-01	5.9997455226e-01
             5802	1.1654269663e-04	3.9990890098e-01	5.9997455632e-01
             5803	1.1652410805e-04	3.9990891551e-01	5.9997456038e-01
             5804	1.1650552415e-04	3.9990893004e-01	5.9997456444e-01
             5805	1.1648694365e-04	3.9990894456e-01	5.9997456850e-01
             5806	1.1646836806e-04	3.9990895908e-01	5.9997457255e-01
             5807	1.1644979702e-04	3.9990897359e-01	5.9997457661e-01
             5808	1.1643122916e-04	3.9990898811e-01	5.9997458066e-01
             5809	1.1641266517e-04	3.9990900262e-01	5.9997458472e-01
             5810	1.1639410480e-04	3.9990901712e-01	5.9997458877e-01
             5811	1.1637554810e-04	3.9990903163e-01	5.9997459282e-01
             5812	1.1635699539e-04	3.9990904613e-01	5.9997459688e-01
             5813	1.1633844708e-04	3.9990906063e-01	5.9997460093e-01
             5814	1.1631990193e-04	3.9990907512e-01	5.9997460498e-01
             5815	1.1630136124e-04	3.9990908961e-01	5.9997460903e-01
             5816	1.1628282448e-04	3.9990910410e-01	5.9997461307e-01
             5817	1.1626429198e-04	3.9990911859e-01	5.9997461712e-01
             5818	1.1624576378e-04	3.9990913307e-01	5.9997462117e-01
             5819	1.1622723928e-04	3.9990914755e-01	5.9997462521e-01
             5820	1.1620871838e-04	3.9990916202e-01	5.9997462926e-01
