#time dij1 dij2 dij3 dik1 dik2 dik3 p_fe p_w p_m p_h
3830 0.000174109998790028 6.17829102395385e-05 1.16171317085654e-05 0.000118605691550537 4.20872346605753e-05 7.91375067368971e-06 0.598 0.2122 0.0399 0.02
3840 0.000174113532346917 6.17841641204278e-05 1.161736747599e-05 0.000118606337265278 4.20874637921271e-05 7.91379375733209e-06 0.598 0.2122 0.0399 0.02
3850 0.000174116975259446 6.17853858362115e-05 1.16175971954045e-05 0.000118606965466269 4.20876867089335e-05 7.91383567241492e-06 0.598 0.2122 0.0399 0.02
3860 0.000174120420866758 6.17866085082375e-05 1.16178270946215e-05 0.00011860759434505 4.20879098662535e-05 7.91387763272156e-06 0.598 0.2122 0.0399 0.02
3870 0.000174123848788897 6.17878249046889e-05 1.16180558138411e-05 0.000118608219917589 4.20881318503551e-05 7.91391937242774e-06 0.598 0.2122 0.0399 0.02
3880 0.000174127288549979 6.17890455021833e-05 1.16182853229836e-05 0.000118608847932957 4.20883547012933e-05 7.91396127512537e-06 0.598 0.2122 0.0399 0.02
3890 0.000174130705989745 6.17902581789698e-05 1.1618513342794e-05 0.000118609471746311 4.2088576061149e-05 7.9140028974545e-06 0.598 0.2122 0.0399 0.02
3900 0.000174134209330358 6.17915013376287e-05 1.16187470941159e-05 0.000118610112405136 4.20888033986118e-05 7.91404564375406e-06 0.598 0.2122 0.0399 0.02
3910 0.000174137606417527 6.17927067923065e-05 1.16189737559521e-05 0.000118610732526383 4.20890234483253e-05 7.91408701973694e-06 0.598 0.2122 0.0399 0.02
3920 0.00017414098720114 6.17939064616754e-05 1.16191993299757e-05 0.000118611349613015 4.20892424212071e-05 7.914128193243e-06 0.598 0.2122 0.0399 0.02
3930 0.000174144404173573 6.17951189726291e-05 1.16194273186046e-05 0.000118611973870087 4.20894639385159e-05 7.91416984517806e-06 0.598 0.2122 0.0399 0.02
3940 0.000174147780089341 6.17963169146458e-05 1.1619652567834e-05 0.000118612590278544 4.20896826707476e-05 7.91421097343464e-06 0.598 0.2122 0.0399 0.02
3950 0.000174151167733925 6.17975190186268e-05 1.16198785996381e-05 0.000118613209098586 4.20899022587289e-05 7.91425226259795e-06 0.598 0.2122 0.0399 0.02
3960 0.000174154523856085 6.17987099368916e-05 1.16201025281903e-05 0.000118613821914704 4.2090119716221e-05 7.91429315116501e-06 0.598 0.2122 0.0399 0.02
3970 0.000174157870095767 6.17998973483643e-05 1.16203257973597e-05 0.000118614432951117 4.20903365421857e-05 7.91433392098591e-06 0.598 0.2122 0.0399 0.02
3980 0.000174161194300183 6.18010769406333e-05 1.16205475962831e-05 0.000118615039818784 4.20905518888728e-05 7.91437441265798e-06 0.598 0.2122 0.0399 0.02
3990 0.000174164552108369 6.18022684571837e-05 1.1620771637331e-05 0.000118615653362934 4.20907696047068e-05 7.91441534980113e-06 0.598 0.2122 0.0399 0.02
4000 0.000174167890437179 6.18034530614873e-05 1.1620994378668e-05 0.000118616263236076 4.20909860178851e-05 7.91445604200572e-06 0.598 0.2122 0.0399 0.02
4010 0.000174171183891749 6.18046217421891e-05 1.16212141258876e-05 0.000118616864517715 4.20911993823732e-05 7.91449616096461e-06 0.598 0.2122 0.0399 0.02
4020 0.000174174493769951 6.18057962508089e-05 1.16214349689315e-05 0.000118617469119035 4.20914139248483e-05 7.91453650142058e-06 0.598 0.2122 0.0399 0.02
4030 0.000174177801425706 6.18069699707938e-05 1.16216556636884e-05 0.000118618073412624 4.20916283581252e-05 7.914576821344e-06 0.598 0.2122 0.0399 0.02
4040 0.00017418112614029 6.18081497440963e-05 1.16218774966515e-05 0.000118618681152363 4.20918440142665e-05 7.9146173712028e-06 0.598 0.2122 0.0399 0.02
4050 0.000174184362990968 6.18092983389355e-05 1.16220934671231e-05 0.000118619271927148 4.20920536504027e-05 7.91465678911908e-06 0.598 0.2122 0.0399 0.02
4060 0.000174187616851686 6.18104529697787e-05 1.16223105725456e-05 0.000118619866133348 4.20922645041747e-05 7.9146964359876e-06 0.598 0.2122 0.0399 0.02
4070 0.000174190842933034 6.18115977431267e-05 1.16225258244616e-05 0.000118620455060424 4.2092473484652e-05 7.91473573062024e-06 0.598 0.2122 0.0399 0.02
4080 0.000174194030588762 6.18127288811628e-05 1.16227385125278e-05 0.000118621036646128 4.20926798600475e-05 7.91477453541892e-06 0.598 0.2122 0.0399 0.02
4090 0.000174197320246269 6.18138962144786e-05 1.16229580063982e-05 0.000118621638184178 4.20928933155227e-05 7.91481467148612e-06 0.598 0.2122 0.0399 0.02
4100 0.00017420053310914 6.18150362972568e-05 1.16231723763457e-05 0.000118622224907041 4.20931015138364e-05 7.91485381904842e-06 0.598 0.2122 0.0399 0.02
4110 0.000174203770593959 6.18161851171204e-05 1.16233883891287e-05 0.000118622816523814 4.20933114487516e-05 7.91489329314414e-06 0.598 0.2122 0.0399 0.02
4120 0.000174206943115705 6.18173108848707e-05 1.16236000674191e-05 0.000118623395644334 4.20935169493774e-05 7.91493193345976e-06 0.598 0.2122 0.0399 0.02
4130 0.000174210180377976 6.18184596257633e-05 1.16238160653532e-05 0.00011862398748233 4.20937269627933e-05 7.91497142231598e-06 0.598 0.2122 0.0399 0.02
4140 0.000174213334448506 6.18195788461085e-05 1.16240265125341e-05 0.000118624563252775 4.20939312746467e-05 7.91500983910653e-06 0.598 0.2122 0.0399 0.02
4150 0.000174216525290711 6.18207111148644e-05 1.16242394132097e-05 0.00011862514629954 4.20941381684988e-05 7.91504874139069e-06 0.598 0.2122 0.0399 0.02
4160 0.000174219667492086 6.1821826123446e-05 1.16244490684519e-05 0.000118625719997373 4.20943417448873e-05 7.91508701989164e-06 0.598 0.2122 0.0399 0.02
4170 0.000174222857092099 6.18229579514105e-05 1.16246618862454e-05 0.000118626303038271 4.20945486366574e-05 7.9151259217843e-06 0.598 0.2122 0.0399 0.02
4180 0.000174226002902468 6.18240742406418e-05 1.16248717822884e-05 0.000118626877672761 4.20947525454177e-05 7.91516426278118e-06 0.598 0.2122 0.0399 0.02
4190 0.000174229185265962 6.1825203500731e-05 1.1625084117244e-05 0.000118627459534375 4.20949590187197e-05 7.91520308598923e-06 0.598 0.2122 0.0399 0.02
4200 0.000174232333942113 6.18263208068834e-05 1.16252942044988e-05 0.000118628034959381 4.20951632079945e-05 7.91524147973129e-06 0.598 0.2122 0.0399 0.02
4210 0.000174235410464189 6.18274125091989e-05 1.16254994774601e-05 0.000118628596463924 4.20953624575997e-05 7.91527894466648e-06 0.598 0.2122 0.0399 0.02
4220 0.000174238499316827 6.18285085870077e-05 1.16257055731461e-05 0.000118629160488591 4.20955626014701e-05 7.9153165777505e-06 0.598 0.2122 0.0399 0.02
4230 0.000174241598153313 6.18296082075804e-05 1.16259123349786e-05 0.000118629726568697 4.20957634747115e-05 7.91535434797827e-06 0.598 0.2122 0.0399 0.02
4240 0.000174244754142621 6.18307281088031e-05 1.16261229101849e-05 0.000118630303866859 4.20959683286746e-05 7.91539286670177e-06 0.598 0.2122 0.0399 0.02
4250 0.000174247888894944 6.18318404740922e-05 1.16263320684085e-05 0.000118630877155871 4.20961717599931e-05 7.9154311179252e-06 0.598 0.2122 0.0399 0.02
4260 0.000174250962217916 6.18329310412069e-05 1.16265371279178e-05 0.000118631438603274 4.20963709893224e-05 7.91546857904789e-06 0.598 0.2122 0.0399 0.02
4270 0.000174254042339193 6.1834024020697e-05 1.16267426410264e-05 0.000118632001488801 4.20965707289691e-05 7.91550613612566e-06 0.598 0.2122 0.0399 0.02
4280 0.00017425708121801 6.18351023653206e-05 1.16269454023388e-05 0.00011863255646505 4.20967676620129e-05 7.91554316547745e-06 0.598 0.2122 0.0399 0.02
4290 0.000174260172591804 6.18361993377607e-05 1.16271516662425e-05 0.000118633121758539 4.20969682561236e-05 7.91558088322022e-06 0.598 0.2122 0.0399 0.02
4300 0.000174263111893255 6.1837242347406e-05 1.16273477835132e-05 0.000118633657588541 4.2097158395131e-05 7.91561663508826e-06 0.598 0.2122 0.0399 0.02
4310 0.000174266180287551 6.18383311655824e-05 1.16275525141694e-05 0.000118634218636075 4.20973574825669e-05 7.91565406953073e-06 0.598 0.2122 0.0399 0.02
4320 0.000174269195050697 6.18394009527723e-05 1.16277536664261e-05 0.000118634769353195 4.20975529042608e-05 7.91569081470314e-06 0.598 0.2122 0.0399 0.02
4330 0.000174272231682469 6.18404785000335e-05 1.16279562778103e-05 0.000118635324440733 4.20977498767954e-05 7.91572785148038e-06 0.598 0.2122 0.0399 0.02
4340 0.000174275222858887 6.18415399174847e-05 1.16281558563037e-05 0.000118635870793461 4.20979437497866e-05 7.91576430544998e-06 0.598 0.2122 0.0399 0.02
4350 0.000174278272895501 6.18426222214469e-05 1.16283593620911e-05 0.000118636428698371 4.20981417220641e-05 7.91580153020903e-06 0.598 0.2122 0.0399 0.02
4360 0.00017428123345564 6.18436727747269e-05 1.16285568977927e-05 0.000118636969305518 4.20983335562391e-05 7.9158376008197e-06 0.598 0.2122 0.0399 0.02
4370 0.000174284216219747 6.18447312070742e-05 1.16287559149965e-05 0.000118637514343599 4.20985269627287e-05 7.91587396707293e-06 0.598 0.2122 0.0399 0.02
4380 0.000174287165601206 6.18457777936053e-05 1.16289527048297e-05 0.000118638052995003 4.20987181029089e-05 7.91590990719164e-06 0.598 0.2122 0.0399 0.02
4390 0.000174290217694274 6.18468608272993e-05 1.16291563478287e-05 0.000118638611717391 4.20989163652681e-05 7.91594718649481e-06 0.598 0.2122 0.0399 0.02
4400 0.000174293215973339 6.18479247651213e-05 1.16293564002278e-05 0.000118639160077161 4.20991109504575e-05 7.91598377437915e-06 0.598 0.2122 0.0399 0.02
4410 0.000174296167785379 6.18489722141428e-05 1.16295533522352e-05 0.000118639699509519 4.20993023677589e-05 7.916019766605e-06 0.598 0.2122 0.0399 0.02
4420 0.000174299050578704 6.1849995171908e-05 1.16297456991476e-05 0.000118640225626195 4.20994890599976e-05 7.91605487037655e-06 0.598 0.2122 0.0399 0.02
4430 0.000174301986479313 6.18510369747663e-05 1.1629941589506e-05 0.000118640762167821 4.20996794515246e-05 7.91609066972587e-06 0.598 0.2122 0.0399 0.02
4440 0.000174304984861548 6.18521009491981e-05 1.16301416487889e-05 0.000118641310961832 4.20998741908039e-05 7.91612728658376e-06 0.598 0.2122 0.0399 0.02
4450 0.000174307900233501 6.1853135467473e-05 1.16303361694259e-05 0.000118641843716462 4.21000632385172e-05 7.91616283325559e-06 0.598 0.2122 0.0399 0.02
4460 0.000174310819680196 6.18541714316684e-05 1.16305309619395e-05 0.00011864237736808 4.2100252604526e-05 7.91619843977657e-06 0.598 0.2122 0.0399 0.02
4470 0.000174313711781938 6.18551976925206e-05 1.1630723929932e-05 0.00011864290579813 4.21004401176642e-05 7.91623369790198e-06 0.598 0.2122 0.0399 0.02
4480 0.00017431660146326 6.1856223094488e-05 1.16309167364282e-05 0.000118643433858042 4.21006274994589e-05 7.91626893133088e-06 0.598 0.2122 0.0399 0.02
4490 0.000174319528389461 6.1857261712782e-05 1.16311120279925e-05 0.000118643969262539 4.21008174874761e-05 7.91630465480817e-06 0.598 0.2122 0.0399 0.02
4500 0.000174322386435433 6.18582758889612e-05 1.16313027237019e-05 0.000118644491365647 4.21010027555021e-05 7.91633949078479e-06 0.598 0.2122 0.0399 0.02
4510 0.000174325239225372 6.18592882000402e-05 1.16314930687163e-05 0.000118645012555316 4.21011876993949e-05 7.91637426581459e-06 0.598 0.2122 0.0399 0.02
4520 0.000174328042655616 6.18602829958556e-05 1.16316801203329e-05 0.000118645524243966 4.21013692718556e-05 7.91640840691347e-06 0.598 0.2122 0.0399 0.02
4530 0.000174330866346961 6.18612849813128e-05 1.16318685238189e-05 0.000118646039967451 4.21015522760755e-05 7.91644281722626e-06 0.598 0.2122 0.0399 0.02
4540 0.000174333695206405 6.18622888006675e-05 1.16320572721331e-05 0.000118646556798367 4.21017356732668e-05 7.91647730142952e-06 0.598 0.2122 0.0399 0.02
4550 0.000174336536603736 6.18632970690851e-05 1.16322468570052e-05 0.000118647076157743 4.21019199676809e-05 7.91651195433773e-06 0.598 0.2122 0.0399 0.02
4560 0.000174339381569061 6.18643066036033e-05 1.16324366799424e-05 0.000118647596309282 4.21021045431934e-05 7.91654666010093e-06 0.598 0.2122 0.0399 0.02
4570 0.000174342187305617 6.18653022178127e-05 1.16326238854417e-05 0.000118648108923788 4.21022864441936e-05 7.91658086297515e-06 0.598 0.2122 0.0399 0.02
4580 0.000174345073581511 6.18663264113655e-05 1.16328164647195e-05 0.000118648637291152 4.21024739350879e-05 7.91661611691803e-06 0.598 0.2122 0.0399 0.02
4590 0.000174347979434598 6.18673575518757e-05 1.16330103502349e-05 0.000118649169555832 4.21026628089425e-05 7.91665163089917e-06 0.598 0.2122 0.0399 0.02
4600 0.000174350769452399 6.18683475882928e-05 1.1633196506941e-05 0.000118649679396767 4.21028437257424e-05 7.91668564871404e-06 0.598 0.2122 0.0399 0.02
4610 0.000174353576673318 6.18693437292274e-05 1.16333838114806e-05 0.000118650192675506 4.21030258624455e-05 7.91671989590751e-06 0.598 0.2122 0.0399 0.02
4620 0.000174356422516005 6.18703535750773e-05 1.16335736929575e-05 0.000118650713553893 4.21032106958797e-05 7.91675465016777e-06 0.598 0.2122 0.0399 0.02
4630 0.000174359159034619 6.18713246273345e-05 1.1633756280069e-05 0.00011865121327969 4.21033880233282e-05 7.91678799307632e-06 0.598 0.2122 0.0399 0.02
4640 0.000174361942207194 6.18723122347266e-05 1.16339419800452e-05 0.000118651722162358 4.21035686000876e-05 7.91682194695332e-06 0.598 0.2122 0.0399 0.02
4650 0.000174364722255217 6.18732987333729e-05 1.16341274715437e-05 0.000118652230526382 4.21037489928063e-05 7.91685586622513e-06 0.598 0.2122 0.0399 0.02
4660 0.000174367500621377 6.18742846352112e-05 1.16343128508243e-05 0.000118652738656071 4.21039293023715e-05 7.91688976986156e-06 0.598 0.2122 0.0399 0.02
4670 0.000174370221797047 6.18752502430325e-05 1.16344944142177e-05 0.000118653235759789 4.21041056993767e-05 7.91692293781871e-06 0.598 0.2122 0.0399 0.02
4680 0.000174372970086572 6.18762254721917e-05 1.16346777867128e-05 0.000118653738232203 4.21042840014608e-05 7.91695646398815e-06 0.598 0.2122 0.0399 0.02
4690 0.000174375728832452 6.1877204411783e-05 1.1634861856881e-05 0.000118654242814962 4.21044630523994e-05 7.91699013096482e-06 0.598 0.2122 0.0399 0.02
4700 0.000174378491812648 6.18781848539196e-05 1.1635046209573e-05 0.000118654748314218 4.21046424285569e-05 7.91702385909247e-06 0.598 0.2122 0.0399 0.02
4710 0.000174381222630965 6.18791538834294e-05 1.1635228416347e-05 0.000118655247650263 4.21048196177019e-05 7.91705717599579e-06 0.598 0.2122 0.0399 0.02
4720 0.000174383872778025 6.18800942867842e-05 1.16354052405405e-05 0.00011865573140084 4.21049912763517e-05 7.91708945299922e-06 0.598 0.2122 0.0399 0.02
4730 0.000174386689438564 6.18810937773634e-05 1.16355931749142e-05 0.000118656247603637 4.2105174450655e-05 7.91712389529281e-06 0.598 0.2122 0.0399 0.02
4740 0.000174389368691835 6.18820445090424e-05 1.16357719411442e-05 0.000118656737172954 4.21053481740815e-05 7.91715656053654e-06 0.598 0.2122 0.0399 0.02
4750 0.000174392069725342 6.18830029694275e-05 1.1635952160604e-05 0.000118657231076907 4.21055234356517e-05 7.91718951499765e-06 0.598 0.2122 0.0399 0.02
4760 0.000174394751391797 6.18839545574236e-05 1.16361310878473e-05 0.000118657721294193 4.21056973890095e-05 7.9172222234754e-06 0.598 0.2122 0.0399 0.02
4770 0.000174397491092543 6.18849267388587e-05 1.16363138872783e-05 0.000118658222877729 4.21058753756757e-05 7.91725569033677e-06 0.598 0.2122 0.0399 0.02
4780 0.000174400150588072 6.18858704595132e-05 1.16364913352242e-05 0.000118658708960485 4.21060478618977e-05 7.91728812294872e-06 0.598 0.2122 0.0399 0.02
4790 0.000174402883708602 6.1886840305962e-05 1.16366736956074e-05 0.000118659209436538 4.2106225455574e-05 7.91732151591614e-06 0.598 0.2122 0.0399 0.02
4800 0.000174405622841406 6.18878122858635e-05 1.1636856457144e-05 0.000118659711166467 4.21064034941879e-05 7.91735499254523e-06 0.598 0.2122 0.0399 0.02
4810 0.000174408331894486 6.188877359199e-05 1.1637037211689e-05 0.000118660207129847 4.21065794865445e-05 7.91738808441624e-06 0.598 0.2122 0.0399 0.02
4820 0.000174410940686284 6.18896993204506e-05 1.16372112765597e-05 0.00011866068369548 4.21067485956202e-05 7.91741988202284e-06 0.598 0.2122 0.0399 0.02
4830 0.000174413618754463 6.18906496316004e-05 1.16373899637175e-05 0.000118661173815716 4.21069225145399e-05 7.91745258402517e-06 0.598 0.2122 0.0399 0.02
4840 0.000174416289697585 6.18915974144271e-05 1.16375681754743e-05 0.000118661662625342 4.21070959683908e-05 7.91748519858054e-06 0.598 0.2122 0.0399 0.02
4850 0.000174418970939407 6.18925488517427e-05 1.16377470743852e-05 0.0001186621535167 4.21072701609426e-05 7.91751795203398e-06 0.598 0.2122 0.0399 0.02
4860 0.000174421575266441 6.18934729958841e-05 1.16379208413562e-05 0.000118662629550546 4.21074390813143e-05 7.91754971415853e-06 0.598 0.2122 0.0399 0.02
4870 0.000174424152321771 6.18943874626753e-05 1.16380927886934e-05 0.000118663100365565 4.21076061497875e-05 7.91758112807032e-06 0.598 0.2122 0.0399 0.02
4880 0.000174426728559807 6.18953016394499e-05 1.16382646814988e-05 0.000118663571106818 4.21077731920848e-05 7.91761253706024e-06 0.598 0.2122 0.0399 0.02
4890 0.000174429344804175 6.18962300124515e-05 1.16384392436231e-05 0.000118664049702012 4.21079430213494e-05 7.91764447008407e-06 0.598 0.2122 0.0399 0.02
4900 0.000174431939111901 6.18971506012463e-05 1.16386123420817e-05 0.000118664524113149 4.21081113659032e-05 7.91767612393751e-06 0.598 0.2122 0.0399 0.02
4910 0.000174434557202633 6.18980796294294e-05 1.16387870273998e-05 0.000118665003223603 4.21082813780076e-05 7.91770809134073e-06 0.598 0.2122 0.0399 0.02
4920 0.000174437122820001 6.18989900374652e-05 1.16389582115686e-05 0.000118665472220579 4.21084478013492e-05 7.91773938394832e-06 0.598 0.2122 0.0399 0.02
4930 0.000174439779927987 6.18999329109011e-05 1.16391355002119e-05 0.000118665959071503 4.21086205601553e-05 7.91777186781431e-06 0.598 0.2122 0.0399 0.02
4940 0.000174442399181744 6.19008623517827e-05 1.16393102631297e-05 0.000118666438644559 4.21087907364139e-05 7.91780386608348e-06 0.598 0.2122 0.0399 0.02
4950 0.000174445014539051 6.19017904100109e-05 1.16394847660671e-05 0.000118666917544313 4.21089606737511e-05 7.91783581942822e-06 0.598 0.2122 0.0399 0.02
4960 0.000174447584672368 6.19027024205291e-05 1.1639656251551e-05 0.000118667387733035 4.21091275199834e-05 7.91786719155202e-06 0.598 0.2122 0.0399 0.02
4970 0.000174450068049942 6.19035836458157e-05 1.16398219484828e-05 0.000118667841140122 4.21092884112608e-05 7.91789744396468e-06 0.598 0.2122 0.0399 0.02
4980 0.000174452592610034 6.19044794846977e-05 1.16399903932113e-05 0.000118668302638931 4.21094521738816e-05 7.91792823627651e-06 0.598 0.2122 0.0399 0.02
4990 0.000174455117991688 6.19053756151106e-05 1.16401588927564e-05 0.000118668764368202 4.21096160182816e-05 7.9179590439653e-06 0.598 0.2122 0.0399 0.02
5000 0.000174457661429972 6.19062781529096e-05 1.16403285970834e-05 0.000118669229677678 4.21097811331158e-05 7.91799009053402e-06 0.598 0.2122 0.0399 0.02
5010 0.000174460175034775 6.19071701043132e-05 1.16404963108487e-05 0.000118669689276258 4.21099442214415e-05 7.91802075605803e-06 0.598 0.2122 0.0399 0.02
5020 0.000174462698472239 6.19080655448311e-05 1.16406646806728e-05 0.000118670150852102 4.2110108011398e-05 7.9180515535098e-06 0.598 0.2122 0.0399 0.02
5030 0.000174465158040007 6.19089383212198e-05 1.1640828788957e-05 0.000118670600105032 4.21102674285749e-05 7.91808152874711e-06 0.598 0.2122 0.0399 0.02
5040 0.000174467594051974 6.19098027388444e-05 1.16409913255414e-05 0.000118671044853604 4.21104252473826e-05 7.91811120344282e-06 0.598 0.2122 0.0399 0.02
5050 0.00017447015790011 6.19107125190691e-05 1.16411623916628e-05 0.000118671514515572 4.21105919066963e-05 7.91814254042027e-06 0.598 0.2122 0.0399 0.02
5060 0.000174472674269852 6.19116054516098e-05 1.16413302899116e-05 0.000118671975017285 4.21107553154982e-05 7.91817326620348e-06 0.598 0.2122 0.0399 0.02
5070 0.000174475133837565 6.19124782279787e-05 1.1641494398192e-05 0.000118672424565698 4.21109148375271e-05 7.91820326115614e-06 0.598 0.2122 0.0399 0.02
5080 0.000174477594412407 6.1913351361727e-05 1.16416585736706e-05 0.000118672874386041 4.21110744560501e-05 7.91823327425258e-06 0.598 0.2122 0.0399 0.02
5090 0.000174480081039479 6.19142337400961e-05 1.16418244874168e-05 0.000118673329339917 4.21112358962045e-05 7.91826362987069e-06 0.598 0.2122 0.0399 0.02
5100 0.000174482611699575 6.19151317435615e-05 1.16419933391522e-05 0.000118673792919323 4.21114003971245e-05 7.91829456100502e-06 0.598 0.2122 0.0399 0.02
5110 0.000174485159654407 6.19160358840556e-05 1.16421633448342e-05 0.000118674259915621 4.21115661105263e-05 7.91832572012252e-06 0.598 0.2122 0.0399 0.02
5120 0.00017448754969751 6.19168839896514e-05 1.16423228142653e-05 0.000118674696325875 4.2111720970486e-05 7.91835483846555e-06 0.598 0.2122 0.0399 0.02
5130 0.000174490066067513 6.19177769222848e-05 1.16424907125314e-05 0.000118675157345826 4.21118845631845e-05 7.91838559882687e-06 0.598 0.2122 0.0399 0.02
5140 0.000174492518821655 6.19186472808614e-05 1.1642654366194e-05 0.000118675606083832 4.21120437976409e-05 7.91841553970721e-06 0.598 0.2122 0.0399 0.02
5150 0.000174494967849097 6.19195163170206e-05 1.16428177712023e-05 0.00011867605416328 4.21122027984081e-05 7.91844543664694e-06 0.598 0.2122 0.0399 0.02
5160 0.000174497466739627 6.19204030470715e-05 1.16429845031958e-05 0.00011867651200282 4.21123652625393e-05 7.91847598480356e-06 0.598 0.2122 0.0399 0.02
5170 0.000174499874930249 6.19212575923059e-05 1.16431451834732e-05 0.000118676952295693 4.21125215002443e-05 7.91850536220428e-06 0.598 0.2122 0.0399 0.02
5180 0.000174502307655593 6.19221208436738e-05 1.16433075007662e-05 0.000118677397424809 4.21126794540879e-05 7.91853506229079e-06 0.598 0.2122 0.0399 0.02
5190 0.000174504684516838 6.19229642716939e-05 1.16434660906719e-05 0.00011867783177195 4.21128335819529e-05 7.91856404297794e-06 0.598 0.2122 0.0399 0.02
5200 0.00017450704537283 6.19238020202583e-05 1.16436236126687e-05 0.000118678263082631 4.21129866323317e-05 7.9185928210652e-06 0.598 0.2122 0.0399 0.02
5210 0.000174509450587377 6.19246555094337e-05 1.16437840943751e-05 0.000118678703078958 4.21131427648075e-05 7.91862217867964e-06 0.598 0.2122 0.0399 0.02
5220 0.000174511842316154 6.19255042131904e-05 1.16439436762785e-05 0.000118679140526363 4.21132979927996e-05 7.91865136622386e-06 0.598 0.2122 0.0399 0.02
5230 0.000174514232331066 6.1926352308783e-05 1.16441031438287e-05 0.000118679577710405 4.21134531273377e-05 7.91868053619591e-06 0.598 0.2122 0.0399 0.02
5240 0.000174516678393993 6.19272202929856e-05 1.16442663510373e-05 0.000118680025847716 4.21136121486377e-05 7.91871043699644e-06 0.598 0.2122 0.0399 0.02
5250 0.000174519027603316 6.19280539087351e-05 1.16444230959403e-05 0.000118680455236154 4.21137645169096e-05 7.91873908682701e-06 0.598 0.2122 0.0399 0.02
5260 0.000174521394071376 6.19288936487391e-05 1.16445809923878e-05 0.000118680888052368 4.21139181015258e-05 7.91876796536701e-06 0.598 0.2122 0.0399 0.02
5270 0.000174523782543301 6.19297411968035e-05 1.16447403569862e-05 0.000118681325209873 4.21140732266471e-05 7.91879713356843e-06 0.598 0.2122 0.0399 0.02
5280 0.000174526132957147 6.19305752399774e-05 1.16448971822578e-05 0.000118681755042333 4.21142257524799e-05 7.91882581302521e-06 0.598 0.2122 0.0399 0.02
5290 0.000174528580001216 6.19314435723377e-05 1.16450604549306e-05 0.000118682203708601 4.21143849614803e-05 7.91885574911906e-06 0.598 0.2122 0.0399 0.02
5300 0.000174530907024942 6.19322693155396e-05 1.16452157195572e-05 0.0001186826291279 4.2114535921305e-05 7.91888413411909e-06 0.598 0.2122 0.0399 0.02
5310 0.000174533280332738 6.19331114826203e-05 1.16453740723683e-05 0.000118683063608373 4.21146900964829e-05 7.91891312370248e-06 0.598 0.2122 0.0399 0.02
5320 0.000174535667786209 6.19339586692867e-05 1.16455333690129e-05 0.000118683500897272 4.21148452682292e-05 7.9189423006708e-06 0.598 0.2122 0.0399 0.02
5330 0.000174538036181731 6.19347990932497e-05 1.16456913940653e-05 0.000118683934552323 4.21149991505064e-05 7.91897123518005e-06 0.598 0.2122 0.0399 0.02
5340 0.000174540402635986 6.19356388283551e-05 1.16458492895917e-05 0.000118684367900227 4.21151529237929e-05 7.91900014919575e-06 0.598 0.2122 0.0399 0.02
5350 0.000174542777354499 6.19364814960278e-05 1.16460077365293e-05 0.000118684802913971 4.21153072882018e-05 7.91902917436029e-06 0.598 0.2122 0.0399 0.02
5360 0.000174545122525753 6.1937313678871e-05 1.16461642120026e-05 0.000118685232254476 4.21154596394646e-05 7.91905782099264e-06 0.598 0.2122 0.0399 0.02
5370 0.000174547368165044 6.19381105428467e-05 1.16463140464636e-05 0.000118685642326439 4.21156051532949e-05 7.91908518198146e-06 0.598 0.2122 0.0399 0.02
5380 0.00017454967361758 6.19389286315224e-05 1.16464678718084e-05 0.000118686064083549 4.2115754813594e-05 7.91911332263148e-06 0.598 0.2122 0.0399 0.02
5390 0.000174552030319831 6.1939764906134e-05 1.16466251166576e-05 0.000118686495863744 4.21159080305793e-05 7.91914213204577e-06 0.598 0.2122 0.0399 0.02
5400 0.000174554390444486 6.19406023951837e-05 1.16467825898578e-05 0.000118686928365285 4.21160615035343e-05 7.91917098959011e-06 0.598 0.2122 0.0399 0.02
5410 0.000174556663135167 6.19414088583319e-05 1.16469342292528e-05 0.000118687343946867 4.21162089724503e-05 7.919198718194e-06 0.598 0.2122 0.0399 0.02
5420 0.000174558959164248 6.19422236030993e-05 1.1647087425842e-05 0.000118687764132155 4.2116358074989e-05 7.91922675396823e-06 0.598 0.2122 0.0399 0.02
5430 0.000174561173649713 6.19430094121556e-05 1.16472351816447e-05 0.000118688168539103 4.21165015785912e-05 7.91925373697356e-06 0.598 0.2122 0.0399 0.02
5440 0.000174563453727835 6.19438184967333e-05 1.16473873139475e-05 0.0001186885857499 4.21166496256333e-05 7.9192815742826e-06 0.598 0.2122 0.0399 0.02
5450 0.000174565703270331 6.19446167457595e-05 1.16475374088398e-05 0.000118688997096837 4.21167955918878e-05 7.91930902034083e-06 0.598 0.2122 0.0399 0.02
5460 0.000174567959642175 6.19454174181764e-05 1.16476879594026e-05 0.000118689409830287 4.21169420501452e-05 7.91933655891043e-06 0.598 0.2122 0.0399 0.02
5470 0.000174570296670177 6.19462467113907e-05 1.16478438915386e-05 0.000118689838286029 4.21170940874504e-05 7.9193651465093e-06 0.598 0.2122 0.0399 0.02
5480 0.000174572582089195 6.19470576911826e-05 1.16479963801988e-05 0.000118690256780902 4.21172425901461e-05 7.91939306949496e-06 0.598 0.2122 0.0399 0.02
5490 0.000174574870084748 6.19478695852567e-05 1.16481490407716e-05 0.00011869067583957 4.21173912929043e-05 7.91942103009841e-06 0.598 0.2122 0.0399 0.02
5500 0.000174577090761835 6.19486575914069e-05 1.16482972096943e-05 0.000118691081883074 4.2117535377238e-05 7.91944812229876e-06 0.598 0.2122 0.0399 0.02
