#time mass rho rad_par
8130 0.00285652419348596 3714.29741027591 0.00568360918323908
8140 0.00285609360839756 3713.52383700896 0.00568371819965691
8150 0.00285566360600697 3712.7513031421 0.0056838271135098
8160 0.0028552341855708 3711.9798070927 0.00568393592497105
8170 0.00285480534633304 3711.20934725306 0.00568404463421885
8180 0.00285437708752864 3710.43992199709 0.00568415324143521
8190 0.00285394940840488 3709.67152972111 0.00568426174679935
8200 0.00285352230821726 3708.90416883569 0.00568437015048912
8210 0.00285309578620062 3708.137837711 0.00568447845268974
8220 0.0028526698416136 3707.37253476106 0.00568458665358029
8230 0.00285224447369622 3706.60825836325 0.00568469475334665
8240 0.00285181968170066 3705.84500691673 0.0056848027521721
8250 0.00285139546491183 3705.08277888125 0.00568491065023114
8260 0.00285024670835346 3703.38710973615 0.00568501451189673
8270 0.00284982451088323 3702.62371855023 0.00568512445522111
8280 0.0028494028995213 3701.86139299753 0.00568523428391857
8290 0.00284898187670931 3701.10013733157 0.00568534399728541
8300 0.00284856144201173 3700.33995056527 0.00568545359538697
8310 0.00284814159476357 3699.58083129716 0.00568556307834852
8320 0.00284772233425503 3698.82277804378 0.00568567244630791
8330 0.00284730365974917 3698.06578926899 0.00568578169941238
8340 0.00284688557051064 3697.30986343889 0.00568589083780951
8350 0.00284646806579482 3696.55499900002 0.00568599986165119
8360 0.00284605114486501 3695.80119441327 0.00568610877108769
8370 0.00284563480699968 3695.04844816714 0.00568621756626563
8380 0.0028452190514881 3694.29675876968 0.00568632624732927
8390 0.00284480387758141 3693.54612465321 0.00568643481443677
8400 0.00284438928457281 3692.79654433024 0.00568654326773357
8410 0.00284397527171743 3692.0480162376 0.00568665160737906
8420 0.00284170669000196 3688.90031832978 0.0056867557251727
8430 0.00284130087002785 3688.15931074747 0.00568686581494875
8440 0.00284089554387919 3687.41929077202 0.0056869757665067
8450 0.00284049073968114 3686.680309415 0.00568708557223353
8460 0.00284008645908803 3685.94236934991 0.00568719523169731
8470 0.00283968270154343 3685.20546921469 0.00568730474506583
8480 0.00283927946612912 3684.46960698819 0.00568741411260489
8490 0.00283887675186612 3683.73478053966 0.00568752333459676
8500 0.0028384745577021 3683.00098760592 0.00568763241134352
8510 0.00283807288258867 3682.26822593238 0.00568774134314612
