#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             7122	6.5991608818e-03	3.7189239584e-01	6.2150844327e-01
             7123	6.5991481841e-03	3.7189240567e-01	6.2150844615e-01
             7124	6.5991354779e-03	3.7189241549e-01	6.2150844903e-01
             7125	6.5991227710e-03	3.7189242531e-01	6.2150845192e-01
             7126	6.5991100717e-03	3.7189243513e-01	6.2150845480e-01
             7127	6.5990973877e-03	3.7189244494e-01	6.2150845767e-01
             7128	6.5990847003e-03	3.7189245476e-01	6.2150846054e-01
             7129	6.5990720174e-03	3.7189246457e-01	6.2150846342e-01
             7130	6.5990593310e-03	3.7189247438e-01	6.2150846629e-01
             7131	6.5990466407e-03	3.7189248419e-01	6.2150846917e-01
             7132	6.5990339531e-03	3.7189249400e-01	6.2150847205e-01
             7133	6.5990212685e-03	3.7189250380e-01	6.2150847493e-01
             7134	6.5990085873e-03	3.7189251361e-01	6.2150847780e-01
             7135	6.5989959120e-03	3.7189252341e-01	6.2150848068e-01
             7136	6.5989832381e-03	3.7189253321e-01	6.2150848355e-01
             7137	6.5989705646e-03	3.7189254301e-01	6.2150848642e-01
             7138	6.5989578899e-03	3.7189255281e-01	6.2150848930e-01
             7139	6.5989452302e-03	3.7189256261e-01	6.2150849216e-01
             7140	6.5989325646e-03	3.7189257240e-01	6.2150849504e-01
             7141	6.5989198902e-03	3.7189258220e-01	6.2150849791e-01
             7142	6.5989072295e-03	3.7189259199e-01	6.2150850078e-01
             7143	6.5988945842e-03	3.7189260177e-01	6.2150850364e-01
             7144	6.5988819332e-03	3.7189261156e-01	6.2150850651e-01
             7145	6.5988692768e-03	3.7189262134e-01	6.2150850938e-01
             7146	6.5988566259e-03	3.7189263113e-01	6.2150851225e-01
             7147	6.5988439832e-03	3.7189264091e-01	6.2150851511e-01
             7148	6.5988313409e-03	3.7189265069e-01	6.2150851797e-01
             7149	6.5988186889e-03	3.7189266047e-01	6.2150852084e-01
             7150	6.5988060466e-03	3.7189267025e-01	6.2150852371e-01
             7151	6.5987934100e-03	3.7189268002e-01	6.2150852657e-01
             7152	6.5987807783e-03	3.7189268979e-01	6.2150852943e-01
             7153	6.5987681411e-03	3.7189269956e-01	6.2150853230e-01
             7154	6.5987555047e-03	3.7189270933e-01	6.2150853516e-01
             7155	6.5987428655e-03	3.7189271911e-01	6.2150853803e-01
             7156	6.5987302348e-03	3.7189272887e-01	6.2150854089e-01
             7157	6.5987176079e-03	3.7189273864e-01	6.2150854375e-01
             7158	6.5987049778e-03	3.7189274841e-01	6.2150854662e-01
             7159	6.5986923464e-03	3.7189275817e-01	6.2150854948e-01
             7160	6.5986797273e-03	3.7189276793e-01	6.2150855234e-01
             7161	6.5986671055e-03	3.7189277769e-01	6.2150855520e-01
             7162	6.5986544826e-03	3.7189278745e-01	6.2150855807e-01
             7163	6.5986418719e-03	3.7189279721e-01	6.2150856092e-01
             7164	6.5986292522e-03	3.7189280696e-01	6.2150856379e-01
             7165	6.5986166432e-03	3.7189281671e-01	6.2150856664e-01
             7166	6.5986040344e-03	3.7189282647e-01	6.2150856950e-01
             7167	6.5985914345e-03	3.7189283621e-01	6.2150857235e-01
             7168	6.5985788299e-03	3.7189284596e-01	6.2150857521e-01
             7169	6.5985662246e-03	3.7189285571e-01	6.2150857807e-01
             7170	6.5985536244e-03	3.7189286545e-01	6.2150858092e-01
             7171	6.5985410289e-03	3.7189287519e-01	6.2150858378e-01
             7172	6.5985284180e-03	3.7189288494e-01	6.2150858664e-01
             7173	6.5985158273e-03	3.7189289468e-01	6.2150858949e-01
             7174	6.5985032309e-03	3.7189290442e-01	6.2150859235e-01
             7175	6.5984906438e-03	3.7189291416e-01	6.2150859520e-01
             7176	6.5984780567e-03	3.7189292389e-01	6.2150859805e-01
             7177	6.5984654700e-03	3.7189293362e-01	6.2150860091e-01
             7178	6.5984528850e-03	3.7189294336e-01	6.2150860376e-01
             7179	6.5984402979e-03	3.7189295309e-01	6.2150860661e-01
             7180	6.5984277242e-03	3.7189296281e-01	6.2150860946e-01
             7181	6.5984151418e-03	3.7189297254e-01	6.2150861231e-01
             7182	6.5984025649e-03	3.7189298227e-01	6.2150861517e-01
             7183	6.5983899993e-03	3.7189299199e-01	6.2150861801e-01
             7184	6.5983774370e-03	3.7189300171e-01	6.2150862085e-01
             7185	6.5983648702e-03	3.7189301143e-01	6.2150862370e-01
             7186	6.5983523126e-03	3.7189302114e-01	6.2150862654e-01
             7187	6.5983397607e-03	3.7189303086e-01	6.2150862938e-01
             7188	6.5983271944e-03	3.7189304057e-01	6.2150863223e-01
             7189	6.5983146269e-03	3.7189305029e-01	6.2150863508e-01
             7190	6.5983020657e-03	3.7189306000e-01	6.2150863793e-01
             7191	6.5982895037e-03	3.7189306972e-01	6.2150864078e-01
             7192	6.5982769368e-03	3.7189307943e-01	6.2150864363e-01
             7193	6.5982643836e-03	3.7189308914e-01	6.2150864648e-01
             7194	6.5982518369e-03	3.7189309884e-01	6.2150864932e-01
             7195	6.5982392829e-03	3.7189310855e-01	6.2150865217e-01
             7196	6.5982267367e-03	3.7189311825e-01	6.2150865501e-01
             7197	6.5982141837e-03	3.7189312796e-01	6.2150865786e-01
             7198	6.5982016501e-03	3.7189313765e-01	6.2150866070e-01
             7199	6.5981891093e-03	3.7189314735e-01	6.2150866354e-01
             7200	6.5981765672e-03	3.7189315705e-01	6.2150866638e-01
             7201	6.5981640250e-03	3.7189316675e-01	6.2150866923e-01
             7202	6.5981514835e-03	3.7189317644e-01	6.2150867208e-01
             7203	6.5981389481e-03	3.7189318613e-01	6.2150867492e-01
             7204	6.5981264245e-03	3.7189319582e-01	6.2150867775e-01
             7205	6.5981139047e-03	3.7189320551e-01	6.2150868059e-01
             7206	6.5981013833e-03	3.7189321519e-01	6.2150868342e-01
             7207	6.5980888675e-03	3.7189322487e-01	6.2150868626e-01
             7208	6.5980763332e-03	3.7189323456e-01	6.2150868910e-01
             7209	6.5980638161e-03	3.7189324424e-01	6.2150869194e-01
             7210	6.5980512994e-03	3.7189325392e-01	6.2150869478e-01
             7211	6.5980387895e-03	3.7189326360e-01	6.2150869761e-01
             7212	6.5980262762e-03	3.7189327328e-01	6.2150870044e-01
             7213	6.5980137652e-03	3.7189328295e-01	6.2150870328e-01
             7214	6.5980012532e-03	3.7189329263e-01	6.2150870612e-01
             7215	6.5979887434e-03	3.7189330230e-01	6.2150870895e-01
             7216	6.5979762414e-03	3.7189331197e-01	6.2150871179e-01
             7217	6.5979637361e-03	3.7189332164e-01	6.2150871462e-01
             7218	6.5979512468e-03	3.7189333131e-01	6.2150871745e-01
             7219	6.5979387511e-03	3.7189334097e-01	6.2150872028e-01
             7220	6.5979262586e-03	3.7189335063e-01	6.2150872311e-01
             7221	6.5979137713e-03	3.7189336029e-01	6.2150872593e-01
             7222	6.5979012797e-03	3.7189336996e-01	6.2150872876e-01
             7223	6.5978887998e-03	3.7189337961e-01	6.2150873159e-01
             7224	6.5978763011e-03	3.7189338927e-01	6.2150873443e-01
             7225	6.5978638115e-03	3.7189339893e-01	6.2150873726e-01
             7226	6.5978513310e-03	3.7189340858e-01	6.2150874008e-01
             7227	6.5978388458e-03	3.7189341824e-01	6.2150874292e-01
             7228	6.5978263678e-03	3.7189342789e-01	6.2150874574e-01
             7229	6.5978138887e-03	3.7189343754e-01	6.2150874857e-01
             7230	6.5978014153e-03	3.7189344719e-01	6.2150875140e-01
             7231	6.5977889413e-03	3.7189345683e-01	6.2150875422e-01
             7232	6.5977764650e-03	3.7189346648e-01	6.2150875705e-01
             7233	6.5977639869e-03	3.7189347613e-01	6.2150875989e-01
             7234	6.5977515217e-03	3.7189348577e-01	6.2150876271e-01
             7235	6.5977390559e-03	3.7189349541e-01	6.2150876553e-01
             7236	6.5977265931e-03	3.7189350505e-01	6.2150876836e-01
             7237	6.5977141324e-03	3.7189351469e-01	6.2150877118e-01
             7238	6.5977016667e-03	3.7189352432e-01	6.2150877401e-01
             7239	6.5976891996e-03	3.7189353396e-01	6.2150877684e-01
             7240	6.5976767340e-03	3.7189354360e-01	6.2150877967e-01
             7241	6.5976642773e-03	3.7189355323e-01	6.2150878249e-01
             7242	6.5976518205e-03	3.7189356286e-01	6.2150878532e-01
             7243	6.5976393722e-03	3.7189357249e-01	6.2150878814e-01
             7244	6.5976269168e-03	3.7189358212e-01	6.2150879097e-01
             7245	6.5976144597e-03	3.7189359175e-01	6.2150879379e-01
             7246	6.5976020153e-03	3.7189360137e-01	6.2150879661e-01
             7247	6.5975895685e-03	3.7189361099e-01	6.2150879944e-01
             7248	6.5975771393e-03	3.7189362061e-01	6.2150880225e-01
             7249	6.5975646964e-03	3.7189363023e-01	6.2150880507e-01
             7250	6.5975522614e-03	3.7189363985e-01	6.2150880789e-01
             7251	6.5975398233e-03	3.7189364946e-01	6.2150881071e-01
             7252	6.5975273856e-03	3.7189365908e-01	6.2150881353e-01
             7253	6.5975149582e-03	3.7189366869e-01	6.2150881635e-01
             7254	6.5975025389e-03	3.7189367830e-01	6.2150881916e-01
             7255	6.5974901175e-03	3.7189368791e-01	6.2150882197e-01
             7256	6.5974776825e-03	3.7189369752e-01	6.2150882480e-01
             7257	6.5974652673e-03	3.7189370712e-01	6.2150882761e-01
             7258	6.5974528573e-03	3.7189371672e-01	6.2150883042e-01
             7259	6.5974404406e-03	3.7189372633e-01	6.2150883323e-01
             7260	6.5974280096e-03	3.7189373593e-01	6.2150883606e-01
             7261	6.5974155868e-03	3.7189374554e-01	6.2150883888e-01
             7262	6.5974031896e-03	3.7189375513e-01	6.2150884168e-01
             7263	6.5973907782e-03	3.7189376473e-01	6.2150884449e-01
             7264	6.5973783804e-03	3.7189377432e-01	6.2150884730e-01
             7265	6.5973659738e-03	3.7189378391e-01	6.2150885011e-01
             7266	6.5973535537e-03	3.7189379351e-01	6.2150885293e-01
             7267	6.5973411628e-03	3.7189380310e-01	6.2150885574e-01
             7268	6.5973287563e-03	3.7189381269e-01	6.2150885855e-01
             7269	6.5973163505e-03	3.7189382228e-01	6.2150886137e-01
             7270	6.5973039563e-03	3.7189383187e-01	6.2150886418e-01
             7271	6.5972915646e-03	3.7189384145e-01	6.2150886698e-01
             7272	6.5972791757e-03	3.7189385103e-01	6.2150886979e-01
             7273	6.5972667777e-03	3.7189386062e-01	6.2150887260e-01
             7274	6.5972543922e-03	3.7189387020e-01	6.2150887541e-01
             7275	6.5972419973e-03	3.7189387978e-01	6.2150887822e-01
             7276	6.5972296161e-03	3.7189388935e-01	6.2150888103e-01
             7277	6.5972172202e-03	3.7189389893e-01	6.2150888385e-01
             7278	6.5972048481e-03	3.7189390851e-01	6.2150888665e-01
             7279	6.5971924722e-03	3.7189391808e-01	6.2150888945e-01
             7280	6.5971800943e-03	3.7189392765e-01	6.2150889226e-01
             7281	6.5971677138e-03	3.7189393722e-01	6.2150889507e-01
             7282	6.5971553375e-03	3.7189394679e-01	6.2150889787e-01
             7283	6.5971429736e-03	3.7189395635e-01	6.2150890067e-01
             7284	6.5971306086e-03	3.7189396592e-01	6.2150890348e-01
             7285	6.5971182464e-03	3.7189397548e-01	6.2150890628e-01
             7286	6.5971058772e-03	3.7189398504e-01	6.2150890908e-01
             7287	6.5970935185e-03	3.7189399460e-01	6.2150891188e-01
             7288	6.5970811633e-03	3.7189400415e-01	6.2150891468e-01
             7289	6.5970688057e-03	3.7189401371e-01	6.2150891748e-01
             7290	6.5970564448e-03	3.7189402327e-01	6.2150892029e-01
             7291	6.5970440895e-03	3.7189403282e-01	6.2150892309e-01
             7292	6.5970317402e-03	3.7189404237e-01	6.2150892589e-01
             7293	6.5970193911e-03	3.7189405192e-01	6.2150892869e-01
             7294	6.5970070398e-03	3.7189406147e-01	6.2150893149e-01
             7295	6.5969946922e-03	3.7189407102e-01	6.2150893429e-01
             7296	6.5969823360e-03	3.7189408057e-01	6.2150893709e-01
             7297	6.5969699985e-03	3.7189409011e-01	6.2150893989e-01
             7298	6.5969576630e-03	3.7189409966e-01	6.2150894268e-01
             7299	6.5969453340e-03	3.7189410919e-01	6.2150894547e-01
             7300	6.5969330182e-03	3.7189411873e-01	6.2150894826e-01
             7301	6.5969206976e-03	3.7189412826e-01	6.2150895104e-01
             7302	6.5969083653e-03	3.7189413780e-01	6.2150895384e-01
             7303	6.5968960334e-03	3.7189414733e-01	6.2150895664e-01
             7304	6.5968837076e-03	3.7189415686e-01	6.2150895943e-01
             7305	6.5968713753e-03	3.7189416640e-01	6.2150896223e-01
             7306	6.5968590549e-03	3.7189417593e-01	6.2150896502e-01
             7307	6.5968467357e-03	3.7189418545e-01	6.2150896781e-01
             7308	6.5968344110e-03	3.7189419498e-01	6.2150897061e-01
             7309	6.5968220931e-03	3.7189420451e-01	6.2150897340e-01
             7310	6.5968097778e-03	3.7189421403e-01	6.2150897619e-01
             7311	6.5967974709e-03	3.7189422355e-01	6.2150897898e-01
             7312	6.5967851671e-03	3.7189423307e-01	6.2150898176e-01
             7313	6.5967728691e-03	3.7189424259e-01	6.2150898454e-01
             7314	6.5967605650e-03	3.7189425210e-01	6.2150898733e-01
             7315	6.5967482582e-03	3.7189426162e-01	6.2150899012e-01
             7316	6.5967359541e-03	3.7189427113e-01	6.2150899291e-01
             7317	6.5967236444e-03	3.7189428065e-01	6.2150899571e-01
             7318	6.5967113489e-03	3.7189429016e-01	6.2150899849e-01
             7319	6.5966990610e-03	3.7189429967e-01	6.2150900127e-01
             7320	6.5966867640e-03	3.7189430918e-01	6.2150900406e-01
             7321	6.5966744686e-03	3.7189431868e-01	6.2150900685e-01
             7322	6.5966621787e-03	3.7189432819e-01	6.2150900963e-01
             7323	6.5966498859e-03	3.7189433769e-01	6.2150901242e-01
             7324	6.5966376002e-03	3.7189434720e-01	6.2150901520e-01
             7325	6.5966253165e-03	3.7189435670e-01	6.2150901799e-01
             7326	6.5966130269e-03	3.7189436620e-01	6.2150902077e-01
             7327	6.5966007484e-03	3.7189437569e-01	6.2150902356e-01
             7328	6.5965884573e-03	3.7189438520e-01	6.2150902635e-01
             7329	6.5965761871e-03	3.7189439469e-01	6.2150902913e-01
             7330	6.5965639128e-03	3.7189440418e-01	6.2150903191e-01
             7331	6.5965516382e-03	3.7189441367e-01	6.2150903469e-01
             7332	6.5965393863e-03	3.7189442316e-01	6.2150903746e-01
             7333	6.5965271174e-03	3.7189443264e-01	6.2150904024e-01
             7334	6.5965148573e-03	3.7189444213e-01	6.2150904301e-01
             7335	6.5965025956e-03	3.7189445161e-01	6.2150904579e-01
             7336	6.5964903177e-03	3.7189446110e-01	6.2150904858e-01
             7337	6.5964780585e-03	3.7189447058e-01	6.2150905136e-01
             7338	6.5964657945e-03	3.7189448007e-01	6.2150905414e-01
             7339	6.5964535293e-03	3.7189448955e-01	6.2150905692e-01
             7340	6.5964412779e-03	3.7189449902e-01	6.2150905970e-01
             7341	6.5964290190e-03	3.7189450850e-01	6.2150906248e-01
             7342	6.5964167729e-03	3.7189451798e-01	6.2150906525e-01
             7343	6.5964045184e-03	3.7189452745e-01	6.2150906803e-01
             7344	6.5963922667e-03	3.7189453692e-01	6.2150907081e-01
             7345	6.5963800155e-03	3.7189454640e-01	6.2150907359e-01
             7346	6.5963677671e-03	3.7189455587e-01	6.2150907637e-01
             7347	6.5963555319e-03	3.7189456533e-01	6.2150907914e-01
             7348	6.5963432920e-03	3.7189457480e-01	6.2150908191e-01
             7349	6.5963310434e-03	3.7189458427e-01	6.2150908469e-01
             7350	6.5963187949e-03	3.7189459373e-01	6.2150908747e-01
             7351	6.5963065557e-03	3.7189460320e-01	6.2150909025e-01
             7352	6.5962943354e-03	3.7189461265e-01	6.2150909301e-01
             7353	6.5962821001e-03	3.7189462211e-01	6.2150909579e-01
             7354	6.5962698704e-03	3.7189463157e-01	6.2150909856e-01
             7355	6.5962576457e-03	3.7189464102e-01	6.2150910133e-01
             7356	6.5962454154e-03	3.7189465048e-01	6.2150910411e-01
             7357	6.5962332038e-03	3.7189465993e-01	6.2150910687e-01
             7358	6.5962209831e-03	3.7189466938e-01	6.2150910964e-01
             7359	6.5962087734e-03	3.7189467882e-01	6.2150911240e-01
             7360	6.5961965495e-03	3.7189468827e-01	6.2150911518e-01
             7361	6.5961843421e-03	3.7189469772e-01	6.2150911794e-01
             7362	6.5961721293e-03	3.7189470716e-01	6.2150912071e-01
             7363	6.5961599142e-03	3.7189471661e-01	6.2150912348e-01
             7364	6.5961477016e-03	3.7189472605e-01	6.2150912625e-01
             7365	6.5961354946e-03	3.7189473549e-01	6.2150912902e-01
