#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
            10099	1.0123928688e-01	1.0123950046e-01
            10100	1.0123928648e-01	1.0123950007e-01
            10101	1.0123928608e-01	1.0123949967e-01
            10102	1.0123928540e-01	1.0123949899e-01
            10103	1.0123928498e-01	1.0123949857e-01
            10104	1.0123928452e-01	1.0123949812e-01
            10105	1.0123928404e-01	1.0123949763e-01
            10106	1.0123928359e-01	1.0123949718e-01
            10107	1.0123928308e-01	1.0123949668e-01
            10108	1.0123928260e-01	1.0123949619e-01
            10109	1.0123928220e-01	1.0123949580e-01
            10110	1.0123928170e-01	1.0123949530e-01
            10111	1.0123928122e-01	1.0123949482e-01
            10112	1.0123928083e-01	1.0123949443e-01
            10113	1.0123928031e-01	1.0123949392e-01
            10114	1.0123927980e-01	1.0123949340e-01
            10115	1.0123927929e-01	1.0123949289e-01
            10116	1.0123927881e-01	1.0123949242e-01
            10117	1.0123927828e-01	1.0123949188e-01
            10118	1.0123927781e-01	1.0123949141e-01
            10119	1.0123927731e-01	1.0123949092e-01
            10120	1.0123927689e-01	1.0123949049e-01
            10121	1.0123927636e-01	1.0123948997e-01
            10122	1.0123927589e-01	1.0123948950e-01
            10123	1.0123927546e-01	1.0123948907e-01
            10124	1.0123927504e-01	1.0123948865e-01
            10125	1.0123927460e-01	1.0123948821e-01
            10126	1.0123927415e-01	1.0123948776e-01
            10127	1.0123927372e-01	1.0123948733e-01
            10128	1.0123927325e-01	1.0123948687e-01
            10129	1.0123927284e-01	1.0123948645e-01
            10130	1.0123927234e-01	1.0123948596e-01
            10131	1.0123927187e-01	1.0123948548e-01
            10132	1.0123927147e-01	1.0123948509e-01
            10133	1.0123927103e-01	1.0123948465e-01
            10134	1.0123927053e-01	1.0123948415e-01
            10135	1.0123927001e-01	1.0123948363e-01
            10136	1.0123926954e-01	1.0123948316e-01
            10137	1.0123926894e-01	1.0123948256e-01
            10138	1.0123926835e-01	1.0123948197e-01
            10139	1.0123926791e-01	1.0123948153e-01
            10140	1.0123926746e-01	1.0123948108e-01
            10141	1.0123926685e-01	1.0123948048e-01
            10142	1.0123926653e-01	1.0123948015e-01
            10143	1.0123926601e-01	1.0123947963e-01
            10144	1.0123926550e-01	1.0123947912e-01
            10145	1.0123926508e-01	1.0123947870e-01
            10146	1.0123926456e-01	1.0123947819e-01
            10147	1.0123926406e-01	1.0123947769e-01
            10148	1.0123926346e-01	1.0123947709e-01
            10149	1.0123926294e-01	1.0123947657e-01
            10150	1.0123926240e-01	1.0123947603e-01
            10151	1.0123926189e-01	1.0123947553e-01
            10152	1.0123926157e-01	1.0123947521e-01
            10153	1.0123926113e-01	1.0123947476e-01
            10154	1.0123926063e-01	1.0123947427e-01
            10155	1.0123926021e-01	1.0123947384e-01
            10156	1.0123925975e-01	1.0123947338e-01
            10157	1.0123925910e-01	1.0123947273e-01
            10158	1.0123925867e-01	1.0123947230e-01
            10159	1.0123925838e-01	1.0123947201e-01
            10160	1.0123925777e-01	1.0123947141e-01
            10161	1.0123925734e-01	1.0123947098e-01
            10162	1.0123925674e-01	1.0123947038e-01
            10163	1.0123925614e-01	1.0123946979e-01
            10164	1.0123925566e-01	1.0123946930e-01
            10165	1.0123925520e-01	1.0123946884e-01
            10166	1.0123925463e-01	1.0123946828e-01
            10167	1.0123925412e-01	1.0123946776e-01
            10168	1.0123925367e-01	1.0123946731e-01
            10169	1.0123925330e-01	1.0123946695e-01
            10170	1.0123925279e-01	1.0123946644e-01
            10171	1.0123925234e-01	1.0123946599e-01
            10172	1.0123925173e-01	1.0123946538e-01
            10173	1.0123925129e-01	1.0123946494e-01
            10174	1.0123925082e-01	1.0123946447e-01
            10175	1.0123925035e-01	1.0123946401e-01
            10176	1.0123924989e-01	1.0123946354e-01
            10177	1.0123924930e-01	1.0123946295e-01
            10178	1.0123924880e-01	1.0123946245e-01
            10179	1.0123924832e-01	1.0123946198e-01
            10180	1.0123924774e-01	1.0123946139e-01
            10181	1.0123924717e-01	1.0123946083e-01
            10182	1.0123924675e-01	1.0123946041e-01
            10183	1.0123924622e-01	1.0123945987e-01
            10184	1.0123924562e-01	1.0123945928e-01
            10185	1.0123924524e-01	1.0123945890e-01
            10186	1.0123924469e-01	1.0123945835e-01
            10187	1.0123924423e-01	1.0123945789e-01
            10188	1.0123924368e-01	1.0123945734e-01
            10189	1.0123924314e-01	1.0123945680e-01
            10190	1.0123924263e-01	1.0123945630e-01
            10191	1.0123924219e-01	1.0123945586e-01
            10192	1.0123924152e-01	1.0123945519e-01
            10193	1.0123924101e-01	1.0123945467e-01
            10194	1.0123924041e-01	1.0123945407e-01
            10195	1.0123923987e-01	1.0123945354e-01
            10196	1.0123923943e-01	1.0123945310e-01
            10197	1.0123923893e-01	1.0123945260e-01
            10198	1.0123923850e-01	1.0123945217e-01
            10199	1.0123923811e-01	1.0123945178e-01
            10200	1.0123923744e-01	1.0123945111e-01
            10201	1.0123923684e-01	1.0123945051e-01
            10202	1.0123923633e-01	1.0123945000e-01
            10203	1.0123923586e-01	1.0123944954e-01
            10204	1.0123923538e-01	1.0123944906e-01
            10205	1.0123923478e-01	1.0123944845e-01
            10206	1.0123923420e-01	1.0123944788e-01
            10207	1.0123923373e-01	1.0123944741e-01
            10208	1.0123923312e-01	1.0123944680e-01
            10209	1.0123923266e-01	1.0123944634e-01
            10210	1.0123923205e-01	1.0123944573e-01
            10211	1.0123923145e-01	1.0123944513e-01
            10212	1.0123923096e-01	1.0123944464e-01
            10213	1.0123923040e-01	1.0123944408e-01
            10214	1.0123922972e-01	1.0123944340e-01
            10215	1.0123922925e-01	1.0123944293e-01
            10216	1.0123922872e-01	1.0123944240e-01
            10217	1.0123922820e-01	1.0123944189e-01
            10218	1.0123922771e-01	1.0123944140e-01
            10219	1.0123922704e-01	1.0123944073e-01
            10220	1.0123922647e-01	1.0123944016e-01
            10221	1.0123922590e-01	1.0123943959e-01
            10222	1.0123922533e-01	1.0123943902e-01
            10223	1.0123922479e-01	1.0123943848e-01
            10224	1.0123922423e-01	1.0123943792e-01
            10225	1.0123922379e-01	1.0123943748e-01
            10226	1.0123922331e-01	1.0123943700e-01
            10227	1.0123922268e-01	1.0123943638e-01
            10228	1.0123922208e-01	1.0123943577e-01
            10229	1.0123922151e-01	1.0123943521e-01
            10230	1.0123922093e-01	1.0123943463e-01
            10231	1.0123922027e-01	1.0123943397e-01
            10232	1.0123921969e-01	1.0123943338e-01
            10233	1.0123921917e-01	1.0123943287e-01
            10234	1.0123921867e-01	1.0123943237e-01
            10235	1.0123921817e-01	1.0123943187e-01
            10236	1.0123921754e-01	1.0123943124e-01
            10237	1.0123921711e-01	1.0123943081e-01
            10238	1.0123921660e-01	1.0123943030e-01
            10239	1.0123921617e-01	1.0123942987e-01
            10240	1.0123921571e-01	1.0123942942e-01
            10241	1.0123921518e-01	1.0123942888e-01
            10242	1.0123921453e-01	1.0123942824e-01
            10243	1.0123921401e-01	1.0123942771e-01
            10244	1.0123921354e-01	1.0123942725e-01
            10245	1.0123921293e-01	1.0123942664e-01
            10246	1.0123921234e-01	1.0123942605e-01
            10247	1.0123921185e-01	1.0123942556e-01
            10248	1.0123921137e-01	1.0123942508e-01
            10249	1.0123921080e-01	1.0123942451e-01
            10250	1.0123921023e-01	1.0123942394e-01
            10251	1.0123920958e-01	1.0123942329e-01
            10252	1.0123920901e-01	1.0123942272e-01
            10253	1.0123920860e-01	1.0123942232e-01
            10254	1.0123920810e-01	1.0123942182e-01
            10255	1.0123920751e-01	1.0123942123e-01
            10256	1.0123920705e-01	1.0123942076e-01
            10257	1.0123920650e-01	1.0123942021e-01
            10258	1.0123920586e-01	1.0123941957e-01
            10259	1.0123920529e-01	1.0123941900e-01
            10260	1.0123920474e-01	1.0123941846e-01
            10261	1.0123920424e-01	1.0123941796e-01
            10262	1.0123920377e-01	1.0123941749e-01
            10263	1.0123920313e-01	1.0123941685e-01
            10264	1.0123920258e-01	1.0123941630e-01
            10265	1.0123920197e-01	1.0123941570e-01
            10266	1.0123920122e-01	1.0123941495e-01
            10267	1.0123920068e-01	1.0123941441e-01
            10268	1.0123920007e-01	1.0123941379e-01
            10269	1.0123919951e-01	1.0123941324e-01
            10270	1.0123919893e-01	1.0123941266e-01
            10271	1.0123919832e-01	1.0123941205e-01
            10272	1.0123919787e-01	1.0123941160e-01
            10273	1.0123919729e-01	1.0123941102e-01
            10274	1.0123919672e-01	1.0123941046e-01
            10275	1.0123919620e-01	1.0123940993e-01
            10276	1.0123919571e-01	1.0123940944e-01
            10277	1.0123919511e-01	1.0123940884e-01
            10278	1.0123919447e-01	1.0123940821e-01
            10279	1.0123919394e-01	1.0123940768e-01
            10280	1.0123919345e-01	1.0123940719e-01
            10281	1.0123919289e-01	1.0123940663e-01
            10282	1.0123919224e-01	1.0123940598e-01
            10283	1.0123919172e-01	1.0123940546e-01
            10284	1.0123919117e-01	1.0123940491e-01
            10285	1.0123919071e-01	1.0123940445e-01
            10286	1.0123919023e-01	1.0123940397e-01
            10287	1.0123918966e-01	1.0123940340e-01
            10288	1.0123918909e-01	1.0123940283e-01
            10289	1.0123918849e-01	1.0123940223e-01
            10290	1.0123918811e-01	1.0123940186e-01
            10291	1.0123918752e-01	1.0123940126e-01
            10292	1.0123918698e-01	1.0123940073e-01
            10293	1.0123918648e-01	1.0123940023e-01
            10294	1.0123918602e-01	1.0123939977e-01
            10295	1.0123918533e-01	1.0123939907e-01
            10296	1.0123918473e-01	1.0123939848e-01
            10297	1.0123918420e-01	1.0123939795e-01
            10298	1.0123918371e-01	1.0123939746e-01
            10299	1.0123918314e-01	1.0123939689e-01
            10300	1.0123918239e-01	1.0123939614e-01
            10301	1.0123918183e-01	1.0123939558e-01
            10302	1.0123918144e-01	1.0123939519e-01
            10303	1.0123918086e-01	1.0123939461e-01
            10304	1.0123918021e-01	1.0123939396e-01
            10305	1.0123917969e-01	1.0123939345e-01
            10306	1.0123917911e-01	1.0123939287e-01
            10307	1.0123917864e-01	1.0123939239e-01
            10308	1.0123917803e-01	1.0123939178e-01
            10309	1.0123917758e-01	1.0123939134e-01
            10310	1.0123917704e-01	1.0123939080e-01
            10311	1.0123917645e-01	1.0123939022e-01
            10312	1.0123917599e-01	1.0123938975e-01
            10313	1.0123917548e-01	1.0123938924e-01
            10314	1.0123917494e-01	1.0123938870e-01
            10315	1.0123917435e-01	1.0123938811e-01
            10316	1.0123917362e-01	1.0123938738e-01
            10317	1.0123917296e-01	1.0123938672e-01
            10318	1.0123917237e-01	1.0123938613e-01
            10319	1.0123917176e-01	1.0123938553e-01
            10320	1.0123917116e-01	1.0123938493e-01
            10321	1.0123917052e-01	1.0123938429e-01
            10322	1.0123916996e-01	1.0123938373e-01
            10323	1.0123916943e-01	1.0123938320e-01
            10324	1.0123916887e-01	1.0123938264e-01
            10325	1.0123916823e-01	1.0123938201e-01
            10326	1.0123916763e-01	1.0123938140e-01
            10327	1.0123916709e-01	1.0123938086e-01
            10328	1.0123916655e-01	1.0123938032e-01
            10329	1.0123916601e-01	1.0123937978e-01
            10330	1.0123916558e-01	1.0123937936e-01
            10331	1.0123916505e-01	1.0123937882e-01
            10332	1.0123916446e-01	1.0123937823e-01
            10333	1.0123916384e-01	1.0123937762e-01
            10334	1.0123916330e-01	1.0123937708e-01
            10335	1.0123916274e-01	1.0123937652e-01
            10336	1.0123916224e-01	1.0123937602e-01
            10337	1.0123916162e-01	1.0123937540e-01
            10338	1.0123916124e-01	1.0123937502e-01
            10339	1.0123916073e-01	1.0123937451e-01
            10340	1.0123916008e-01	1.0123937387e-01
            10341	1.0123915964e-01	1.0123937342e-01
            10342	1.0123915900e-01	1.0123937279e-01
            10343	1.0123915845e-01	1.0123937223e-01
            10344	1.0123915803e-01	1.0123937182e-01
            10345	1.0123915749e-01	1.0123937128e-01
            10346	1.0123915691e-01	1.0123937070e-01
            10347	1.0123915625e-01	1.0123937004e-01
            10348	1.0123915567e-01	1.0123936946e-01
            10349	1.0123915512e-01	1.0123936891e-01
            10350	1.0123915462e-01	1.0123936842e-01
            10351	1.0123915401e-01	1.0123936780e-01
            10352	1.0123915363e-01	1.0123936742e-01
            10353	1.0123915310e-01	1.0123936689e-01
            10354	1.0123915253e-01	1.0123936633e-01
            10355	1.0123915203e-01	1.0123936583e-01
            10356	1.0123915140e-01	1.0123936519e-01
            10357	1.0123915076e-01	1.0123936456e-01
            10358	1.0123915031e-01	1.0123936411e-01
            10359	1.0123914979e-01	1.0123936359e-01
            10360	1.0123914930e-01	1.0123936310e-01
            10361	1.0123914881e-01	1.0123936261e-01
            10362	1.0123914814e-01	1.0123936195e-01
            10363	1.0123914771e-01	1.0123936152e-01
            10364	1.0123914727e-01	1.0123936107e-01
            10365	1.0123914681e-01	1.0123936061e-01
            10366	1.0123914629e-01	1.0123936009e-01
            10367	1.0123914571e-01	1.0123935951e-01
            10368	1.0123914517e-01	1.0123935897e-01
            10369	1.0123914473e-01	1.0123935853e-01
            10370	1.0123914421e-01	1.0123935801e-01
            10371	1.0123914369e-01	1.0123935750e-01
            10372	1.0123914319e-01	1.0123935700e-01
            10373	1.0123914259e-01	1.0123935640e-01
            10374	1.0123914209e-01	1.0123935590e-01
            10375	1.0123914162e-01	1.0123935543e-01
            10376	1.0123914106e-01	1.0123935488e-01
            10377	1.0123914070e-01	1.0123935451e-01
            10378	1.0123914024e-01	1.0123935406e-01
            10379	1.0123913960e-01	1.0123935342e-01
            10380	1.0123913918e-01	1.0123935300e-01
            10381	1.0123913866e-01	1.0123935248e-01
            10382	1.0123913818e-01	1.0123935199e-01
            10383	1.0123913763e-01	1.0123935145e-01
            10384	1.0123913709e-01	1.0123935090e-01
            10385	1.0123913649e-01	1.0123935031e-01
            10386	1.0123913606e-01	1.0123934988e-01
            10387	1.0123913554e-01	1.0123934936e-01
            10388	1.0123913510e-01	1.0123934892e-01
            10389	1.0123913451e-01	1.0123934833e-01
            10390	1.0123913400e-01	1.0123934782e-01
            10391	1.0123913348e-01	1.0123934730e-01
            10392	1.0123913307e-01	1.0123934690e-01
            10393	1.0123913241e-01	1.0123934623e-01
            10394	1.0123913192e-01	1.0123934575e-01
            10395	1.0123913146e-01	1.0123934528e-01
            10396	1.0123913103e-01	1.0123934485e-01
            10397	1.0123913053e-01	1.0123934436e-01
            10398	1.0123913000e-01	1.0123934383e-01
            10399	1.0123912946e-01	1.0123934329e-01
            10400	1.0123912895e-01	1.0123934278e-01
            10401	1.0123912851e-01	1.0123934234e-01
            10402	1.0123912802e-01	1.0123934186e-01
            10403	1.0123912743e-01	1.0123934126e-01
            10404	1.0123912699e-01	1.0123934082e-01
            10405	1.0123912648e-01	1.0123934032e-01
            10406	1.0123912603e-01	1.0123933986e-01
            10407	1.0123912547e-01	1.0123933931e-01
            10408	1.0123912490e-01	1.0123933874e-01
            10409	1.0123912442e-01	1.0123933826e-01
            10410	1.0123912404e-01	1.0123933787e-01
            10411	1.0123912359e-01	1.0123933743e-01
            10412	1.0123912322e-01	1.0123933706e-01
            10413	1.0123912279e-01	1.0123933663e-01
            10414	1.0123912234e-01	1.0123933618e-01
            10415	1.0123912190e-01	1.0123933574e-01
            10416	1.0123912139e-01	1.0123933523e-01
            10417	1.0123912091e-01	1.0123933475e-01
            10418	1.0123912031e-01	1.0123933416e-01
            10419	1.0123911986e-01	1.0123933371e-01
            10420	1.0123911936e-01	1.0123933321e-01
            10421	1.0123911882e-01	1.0123933267e-01
            10422	1.0123911823e-01	1.0123933207e-01
            10423	1.0123911778e-01	1.0123933163e-01
            10424	1.0123911724e-01	1.0123933109e-01
            10425	1.0123911672e-01	1.0123933057e-01
            10426	1.0123911638e-01	1.0123933023e-01
            10427	1.0123911581e-01	1.0123932966e-01
            10428	1.0123911520e-01	1.0123932905e-01
            10429	1.0123911477e-01	1.0123932862e-01
            10430	1.0123911439e-01	1.0123932824e-01
            10431	1.0123911384e-01	1.0123932770e-01
            10432	1.0123911329e-01	1.0123932715e-01
            10433	1.0123911272e-01	1.0123932657e-01
            10434	1.0123911231e-01	1.0123932617e-01
            10435	1.0123911179e-01	1.0123932565e-01
            10436	1.0123911134e-01	1.0123932520e-01
            10437	1.0123911094e-01	1.0123932480e-01
            10438	1.0123911048e-01	1.0123932434e-01
            10439	1.0123910989e-01	1.0123932375e-01
            10440	1.0123910947e-01	1.0123932333e-01
            10441	1.0123910906e-01	1.0123932292e-01
            10442	1.0123910844e-01	1.0123932230e-01
            10443	1.0123910795e-01	1.0123932181e-01
            10444	1.0123910729e-01	1.0123932116e-01
            10445	1.0123910693e-01	1.0123932080e-01
            10446	1.0123910645e-01	1.0123932032e-01
            10447	1.0123910595e-01	1.0123931982e-01
            10448	1.0123910541e-01	1.0123931928e-01
            10449	1.0123910493e-01	1.0123931880e-01
            10450	1.0123910438e-01	1.0123931825e-01
            10451	1.0123910390e-01	1.0123931777e-01
            10452	1.0123910338e-01	1.0123931726e-01
            10453	1.0123910290e-01	1.0123931677e-01
            10454	1.0123910240e-01	1.0123931627e-01
            10455	1.0123910203e-01	1.0123931590e-01
            10456	1.0123910141e-01	1.0123931529e-01
            10457	1.0123910084e-01	1.0123931471e-01
            10458	1.0123910022e-01	1.0123931409e-01
            10459	1.0123909968e-01	1.0123931355e-01
            10460	1.0123909903e-01	1.0123931291e-01
            10461	1.0123909850e-01	1.0123931238e-01
            10462	1.0123909806e-01	1.0123931194e-01
            10463	1.0123909746e-01	1.0123931134e-01
            10464	1.0123909678e-01	1.0123931066e-01
            10465	1.0123909623e-01	1.0123931011e-01
            10466	1.0123909576e-01	1.0123930964e-01
            10467	1.0123909522e-01	1.0123930910e-01
            10468	1.0123909466e-01	1.0123930855e-01
            10469	1.0123909419e-01	1.0123930808e-01
            10470	1.0123909364e-01	1.0123930753e-01
            10471	1.0123909316e-01	1.0123930705e-01
            10472	1.0123909264e-01	1.0123930653e-01
            10473	1.0123909213e-01	1.0123930601e-01
            10474	1.0123909176e-01	1.0123930564e-01
            10475	1.0123909128e-01	1.0123930517e-01
            10476	1.0123909078e-01	1.0123930467e-01
            10477	1.0123909029e-01	1.0123930418e-01
            10478	1.0123908980e-01	1.0123930369e-01
            10479	1.0123908937e-01	1.0123930326e-01
            10480	1.0123908874e-01	1.0123930263e-01
            10481	1.0123908817e-01	1.0123930206e-01
            10482	1.0123908763e-01	1.0123930153e-01
            10483	1.0123908719e-01	1.0123930109e-01
            10484	1.0123908664e-01	1.0123930053e-01
            10485	1.0123908606e-01	1.0123929996e-01
            10486	1.0123908566e-01	1.0123929956e-01
            10487	1.0123908508e-01	1.0123929898e-01
            10488	1.0123908450e-01	1.0123929840e-01
            10489	1.0123908402e-01	1.0123929792e-01
            10490	1.0123908357e-01	1.0123929747e-01
            10491	1.0123908301e-01	1.0123929691e-01
            10492	1.0123908259e-01	1.0123929649e-01
            10493	1.0123908214e-01	1.0123929604e-01
            10494	1.0123908155e-01	1.0123929545e-01
            10495	1.0123908100e-01	1.0123929490e-01
            10496	1.0123908046e-01	1.0123929437e-01
            10497	1.0123907995e-01	1.0123929386e-01
            10498	1.0123907940e-01	1.0123929330e-01
            10499	1.0123907882e-01	1.0123929272e-01
            10500	1.0123907826e-01	1.0123929217e-01
            10501	1.0123907772e-01	1.0123929163e-01
            10502	1.0123907722e-01	1.0123929113e-01
            10503	1.0123907669e-01	1.0123929060e-01
            10504	1.0123907624e-01	1.0123929015e-01
            10505	1.0123907573e-01	1.0123928964e-01
            10506	1.0123907523e-01	1.0123928915e-01
            10507	1.0123907465e-01	1.0123928856e-01
            10508	1.0123907413e-01	1.0123928804e-01
            10509	1.0123907353e-01	1.0123928745e-01
            10510	1.0123907301e-01	1.0123928692e-01
            10511	1.0123907233e-01	1.0123928624e-01
            10512	1.0123907189e-01	1.0123928581e-01
            10513	1.0123907142e-01	1.0123928534e-01
            10514	1.0123907099e-01	1.0123928491e-01
            10515	1.0123907041e-01	1.0123928433e-01
            10516	1.0123906977e-01	1.0123928369e-01
            10517	1.0123906930e-01	1.0123928322e-01
            10518	1.0123906881e-01	1.0123928273e-01
            10519	1.0123906824e-01	1.0123928217e-01
            10520	1.0123906755e-01	1.0123928148e-01
            10521	1.0123906702e-01	1.0123928095e-01
            10522	1.0123906639e-01	1.0123928031e-01
            10523	1.0123906589e-01	1.0123927981e-01
            10524	1.0123906534e-01	1.0123927927e-01
            10525	1.0123906477e-01	1.0123927870e-01
            10526	1.0123906416e-01	1.0123927809e-01
            10527	1.0123906359e-01	1.0123927752e-01
            10528	1.0123906303e-01	1.0123927696e-01
            10529	1.0123906254e-01	1.0123927648e-01
            10530	1.0123906208e-01	1.0123927601e-01
            10531	1.0123906157e-01	1.0123927550e-01
            10532	1.0123906101e-01	1.0123927495e-01
            10533	1.0123906054e-01	1.0123927447e-01
            10534	1.0123905997e-01	1.0123927391e-01
            10535	1.0123905941e-01	1.0123927334e-01
            10536	1.0123905887e-01	1.0123927281e-01
            10537	1.0123905855e-01	1.0123927249e-01
            10538	1.0123905805e-01	1.0123927199e-01
            10539	1.0123905763e-01	1.0123927156e-01
            10540	1.0123905709e-01	1.0123927103e-01
            10541	1.0123905658e-01	1.0123927052e-01
            10542	1.0123905607e-01	1.0123927001e-01
            10543	1.0123905552e-01	1.0123926946e-01
            10544	1.0123905491e-01	1.0123926886e-01
            10545	1.0123905437e-01	1.0123926831e-01
            10546	1.0123905376e-01	1.0123926770e-01
            10547	1.0123905337e-01	1.0123926731e-01
            10548	1.0123905289e-01	1.0123926683e-01
            10549	1.0123905228e-01	1.0123926623e-01
            10550	1.0123905180e-01	1.0123926575e-01
            10551	1.0123905125e-01	1.0123926520e-01
            10552	1.0123905071e-01	1.0123926466e-01
            10553	1.0123905023e-01	1.0123926418e-01
            10554	1.0123904972e-01	1.0123926367e-01
            10555	1.0123904919e-01	1.0123926314e-01
            10556	1.0123904878e-01	1.0123926273e-01
            10557	1.0123904827e-01	1.0123926222e-01
            10558	1.0123904784e-01	1.0123926179e-01
            10559	1.0123904718e-01	1.0123926113e-01
            10560	1.0123904666e-01	1.0123926061e-01
            10561	1.0123904616e-01	1.0123926012e-01
            10562	1.0123904566e-01	1.0123925961e-01
            10563	1.0123904514e-01	1.0123925909e-01
            10564	1.0123904460e-01	1.0123925856e-01
            10565	1.0123904403e-01	1.0123925799e-01
            10566	1.0123904357e-01	1.0123925753e-01
            10567	1.0123904306e-01	1.0123925702e-01
            10568	1.0123904253e-01	1.0123925649e-01
            10569	1.0123904189e-01	1.0123925585e-01
            10570	1.0123904146e-01	1.0123925542e-01
            10571	1.0123904092e-01	1.0123925488e-01
            10572	1.0123904040e-01	1.0123925436e-01
            10573	1.0123903971e-01	1.0123925368e-01
            10574	1.0123903932e-01	1.0123925328e-01
            10575	1.0123903874e-01	1.0123925270e-01
            10576	1.0123903833e-01	1.0123925229e-01
            10577	1.0123903784e-01	1.0123925181e-01
            10578	1.0123903737e-01	1.0123925133e-01
            10579	1.0123903688e-01	1.0123925085e-01
            10580	1.0123903634e-01	1.0123925031e-01
            10581	1.0123903588e-01	1.0123924985e-01
            10582	1.0123903533e-01	1.0123924930e-01
            10583	1.0123903486e-01	1.0123924883e-01
            10584	1.0123903446e-01	1.0123924843e-01
            10585	1.0123903399e-01	1.0123924797e-01
            10586	1.0123903351e-01	1.0123924749e-01
            10587	1.0123903299e-01	1.0123924696e-01
            10588	1.0123903242e-01	1.0123924639e-01
            10589	1.0123903181e-01	1.0123924579e-01
            10590	1.0123903133e-01	1.0123924531e-01
            10591	1.0123903081e-01	1.0123924479e-01
            10592	1.0123903009e-01	1.0123924407e-01
            10593	1.0123902948e-01	1.0123924346e-01
            10594	1.0123902892e-01	1.0123924290e-01
            10595	1.0123902835e-01	1.0123924233e-01
            10596	1.0123902780e-01	1.0123924178e-01
            10597	1.0123902740e-01	1.0123924138e-01
            10598	1.0123902690e-01	1.0123924088e-01
            10599	1.0123902617e-01	1.0123924016e-01
            10600	1.0123902570e-01	1.0123923969e-01
            10601	1.0123902513e-01	1.0123923912e-01
            10602	1.0123902463e-01	1.0123923861e-01
            10603	1.0123902405e-01	1.0123923804e-01
            10604	1.0123902345e-01	1.0123923743e-01
            10605	1.0123902284e-01	1.0123923683e-01
            10606	1.0123902231e-01	1.0123923630e-01
            10607	1.0123902175e-01	1.0123923574e-01
            10608	1.0123902128e-01	1.0123923527e-01
            10609	1.0123902067e-01	1.0123923467e-01
            10610	1.0123902015e-01	1.0123923414e-01
            10611	1.0123901967e-01	1.0123923366e-01
            10612	1.0123901909e-01	1.0123923309e-01
            10613	1.0123901859e-01	1.0123923258e-01
            10614	1.0123901817e-01	1.0123923217e-01
            10615	1.0123901781e-01	1.0123923181e-01
            10616	1.0123901736e-01	1.0123923135e-01
            10617	1.0123901688e-01	1.0123923088e-01
            10618	1.0123901632e-01	1.0123923032e-01
            10619	1.0123901570e-01	1.0123922970e-01
            10620	1.0123901518e-01	1.0123922918e-01
            10621	1.0123901457e-01	1.0123922857e-01
            10622	1.0123901405e-01	1.0123922805e-01
            10623	1.0123901350e-01	1.0123922750e-01
            10624	1.0123901305e-01	1.0123922706e-01
            10625	1.0123901260e-01	1.0123922661e-01
            10626	1.0123901207e-01	1.0123922607e-01
            10627	1.0123901157e-01	1.0123922557e-01
            10628	1.0123901105e-01	1.0123922506e-01
            10629	1.0123901051e-01	1.0123922452e-01
            10630	1.0123901002e-01	1.0123922403e-01
            10631	1.0123900962e-01	1.0123922363e-01
            10632	1.0123900909e-01	1.0123922310e-01
            10633	1.0123900854e-01	1.0123922255e-01
            10634	1.0123900808e-01	1.0123922209e-01
            10635	1.0123900780e-01	1.0123922181e-01
            10636	1.0123900737e-01	1.0123922138e-01
            10637	1.0123900672e-01	1.0123922073e-01
            10638	1.0123900624e-01	1.0123922025e-01
            10639	1.0123900572e-01	1.0123921974e-01
            10640	1.0123900530e-01	1.0123921932e-01
            10641	1.0123900478e-01	1.0123921880e-01
            10642	1.0123900424e-01	1.0123921826e-01
            10643	1.0123900366e-01	1.0123921768e-01
            10644	1.0123900317e-01	1.0123921719e-01
            10645	1.0123900269e-01	1.0123921671e-01
            10646	1.0123900223e-01	1.0123921625e-01
            10647	1.0123900179e-01	1.0123921581e-01
            10648	1.0123900121e-01	1.0123921523e-01
            10649	1.0123900077e-01	1.0123921479e-01
            10650	1.0123900020e-01	1.0123921422e-01
            10651	1.0123899966e-01	1.0123921368e-01
            10652	1.0123899924e-01	1.0123921327e-01
            10653	1.0123899887e-01	1.0123921290e-01
            10654	1.0123899834e-01	1.0123921237e-01
            10655	1.0123899796e-01	1.0123921199e-01
            10656	1.0123899742e-01	1.0123921145e-01
            10657	1.0123899699e-01	1.0123921102e-01
            10658	1.0123899657e-01	1.0123921060e-01
            10659	1.0123899608e-01	1.0123921011e-01
            10660	1.0123899554e-01	1.0123920957e-01
            10661	1.0123899511e-01	1.0123920914e-01
            10662	1.0123899461e-01	1.0123920864e-01
            10663	1.0123899423e-01	1.0123920826e-01
            10664	1.0123899365e-01	1.0123920768e-01
            10665	1.0123899318e-01	1.0123920722e-01
            10666	1.0123899277e-01	1.0123920680e-01
            10667	1.0123899225e-01	1.0123920628e-01
            10668	1.0123899183e-01	1.0123920587e-01
            10669	1.0123899124e-01	1.0123920528e-01
            10670	1.0123899063e-01	1.0123920467e-01
            10671	1.0123899008e-01	1.0123920411e-01
            10672	1.0123898966e-01	1.0123920370e-01
            10673	1.0123898911e-01	1.0123920315e-01
            10674	1.0123898859e-01	1.0123920263e-01
            10675	1.0123898807e-01	1.0123920211e-01
            10676	1.0123898750e-01	1.0123920155e-01
            10677	1.0123898704e-01	1.0123920108e-01
            10678	1.0123898642e-01	1.0123920046e-01
