#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
             9416	4.4620826756e-03	6.5013035127e-02	3.1015264588e-01	6.2034770701e-01	2.4529305637e-05
             9417	4.4620829339e-03	6.5013030119e-02	3.1015265041e-01	6.2034770938e-01	2.4527154193e-05
             9418	4.4620831921e-03	6.5013025111e-02	3.1015265494e-01	6.2034771175e-01	2.4525003084e-05
             9419	4.4620834503e-03	6.5013020104e-02	3.1015265947e-01	6.2034771412e-01	2.4522852216e-05
             9420	4.4620837085e-03	6.5013015098e-02	3.1015266400e-01	6.2034771649e-01	2.4520701909e-05
             9421	4.4620839666e-03	6.5013010093e-02	3.1015266853e-01	6.2034771886e-01	2.4518551679e-05
             9422	4.4620842246e-03	6.5013005089e-02	3.1015267306e-01	6.2034772123e-01	2.4516401801e-05
             9423	4.4620844826e-03	6.5013000085e-02	3.1015267758e-01	6.2034772360e-01	2.4514252254e-05
             9424	4.4620847406e-03	6.5012995083e-02	3.1015268211e-01	6.2034772597e-01	2.4512103015e-05
             9425	4.4620849986e-03	6.5012990081e-02	3.1015268663e-01	6.2034772833e-01	2.4509953997e-05
             9426	4.4620852565e-03	6.5012985080e-02	3.1015269116e-01	6.2034773070e-01	2.4507805384e-05
             9427	4.4620855144e-03	6.5012980080e-02	3.1015269568e-01	6.2034773307e-01	2.4505657074e-05
             9428	4.4620857722e-03	6.5012975081e-02	3.1015270020e-01	6.2034773543e-01	2.4503508961e-05
             9429	4.4620860300e-03	6.5012970082e-02	3.1015270473e-01	6.2034773780e-01	2.4501361405e-05
             9430	4.4620862878e-03	6.5012965085e-02	3.1015270925e-01	6.2034774017e-01	2.4499213859e-05
             9431	4.4620865456e-03	6.5012960088e-02	3.1015271377e-01	6.2034774253e-01	2.4497066810e-05
             9432	4.4620868033e-03	6.5012955092e-02	3.1015271829e-01	6.2034774490e-01	2.4494920018e-05
             9433	4.4620870609e-03	6.5012950097e-02	3.1015272281e-01	6.2034774726e-01	2.4492773630e-05
             9434	4.4620873185e-03	6.5012945102e-02	3.1015272733e-01	6.2034774963e-01	2.4490627469e-05
             9435	4.4620875761e-03	6.5012940109e-02	3.1015273184e-01	6.2034775199e-01	2.4488481645e-05
             9436	4.4620878337e-03	6.5012935116e-02	3.1015273636e-01	6.2034775435e-01	2.4486336162e-05
             9437	4.4620880912e-03	6.5012930124e-02	3.1015274088e-01	6.2034775672e-01	2.4484190952e-05
             9438	4.4620883487e-03	6.5012925133e-02	3.1015274539e-01	6.2034775908e-01	2.4482046027e-05
             9439	4.4620886061e-03	6.5012920143e-02	3.1015274991e-01	6.2034776144e-01	2.4479901516e-05
             9440	4.4620888635e-03	6.5012915154e-02	3.1015275442e-01	6.2034776380e-01	2.4477757271e-05
             9441	4.4620891209e-03	6.5012910165e-02	3.1015275893e-01	6.2034776617e-01	2.4475613200e-05
             9442	4.4620893782e-03	6.5012905177e-02	3.1015276345e-01	6.2034776853e-01	2.4473469571e-05
             9443	4.4620896355e-03	6.5012900191e-02	3.1015276796e-01	6.2034777089e-01	2.4471326227e-05
             9444	4.4620898928e-03	6.5012895205e-02	3.1015277247e-01	6.2034777325e-01	2.4469183016e-05
             9445	4.4620901500e-03	6.5012890220e-02	3.1015277698e-01	6.2034777561e-01	2.4467040203e-05
             9446	4.4620904072e-03	6.5012885236e-02	3.1015278149e-01	6.2034777797e-01	2.4464897734e-05
             9447	4.4620906643e-03	6.5012880252e-02	3.1015278600e-01	6.2034778033e-01	2.4462755563e-05
             9448	4.4620909214e-03	6.5012875270e-02	3.1015279051e-01	6.2034778269e-01	2.4460613662e-05
             9449	4.4620911785e-03	6.5012870288e-02	3.1015279501e-01	6.2034778505e-01	2.4458471934e-05
             9450	4.4620914356e-03	6.5012865307e-02	3.1015279952e-01	6.2034778741e-01	2.4456330729e-05
             9451	4.4620916926e-03	6.5012860327e-02	3.1015280403e-01	6.2034778977e-01	2.4454189743e-05
             9452	4.4620919495e-03	6.5012855348e-02	3.1015280853e-01	6.2034779212e-01	2.4452049093e-05
             9453	4.4620922064e-03	6.5012850370e-02	3.1015281303e-01	6.2034779448e-01	2.4449908718e-05
             9454	4.4620924633e-03	6.5012845392e-02	3.1015281754e-01	6.2034779684e-01	2.4447768622e-05
             9455	4.4620927202e-03	6.5012840415e-02	3.1015282204e-01	6.2034779919e-01	2.4445628855e-05
             9456	4.4620929770e-03	6.5012835440e-02	3.1015282654e-01	6.2034780155e-01	2.4443489327e-05
             9457	4.4620932338e-03	6.5012830464e-02	3.1015283105e-01	6.2034780391e-01	2.4441350136e-05
             9458	4.4620934905e-03	6.5012825490e-02	3.1015283555e-01	6.2034780626e-01	2.4439211280e-05
             9459	4.4620937472e-03	6.5012820516e-02	3.1015284005e-01	6.2034780862e-01	2.4437072732e-05
             9460	4.4620940039e-03	6.5012815544e-02	3.1015284455e-01	6.2034781097e-01	2.4434934622e-05
             9461	4.4620942605e-03	6.5012810572e-02	3.1015284904e-01	6.2034781333e-01	2.4432796616e-05
             9462	4.4620945171e-03	6.5012805601e-02	3.1015285354e-01	6.2034781568e-01	2.4430659048e-05
             9463	4.4620947737e-03	6.5012800631e-02	3.1015285804e-01	6.2034781804e-01	2.4428521650e-05
             9464	4.4620950302e-03	6.5012795662e-02	3.1015286253e-01	6.2034782039e-01	2.4426384528e-05
             9465	4.4620952867e-03	6.5012790693e-02	3.1015286703e-01	6.2034782274e-01	2.4424247759e-05
             9466	4.4620955431e-03	6.5012785726e-02	3.1015287153e-01	6.2034782509e-01	2.4422111567e-05
             9467	4.4620957995e-03	6.5012780759e-02	3.1015287602e-01	6.2034782745e-01	2.4419975403e-05
             9468	4.4620960559e-03	6.5012775793e-02	3.1015288051e-01	6.2034782980e-01	2.4417839665e-05
             9469	4.4620963122e-03	6.5012770829e-02	3.1015288500e-01	6.2034783215e-01	2.4415704195e-05
             9470	4.4620965685e-03	6.5012765864e-02	3.1015288950e-01	6.2034783450e-01	2.4413569011e-05
             9471	4.4620968248e-03	6.5012760901e-02	3.1015289399e-01	6.2034783685e-01	2.4411434169e-05
             9472	4.4620970810e-03	6.5012755938e-02	3.1015289848e-01	6.2034783920e-01	2.4409299744e-05
             9473	4.4620973372e-03	6.5012750976e-02	3.1015290297e-01	6.2034784155e-01	2.4407165490e-05
             9474	4.4620975933e-03	6.5012746015e-02	3.1015290746e-01	6.2034784390e-01	2.4405031466e-05
             9475	4.4620978495e-03	6.5012741055e-02	3.1015291195e-01	6.2034784625e-01	2.4402897701e-05
             9476	4.4620981056e-03	6.5012736096e-02	3.1015291643e-01	6.2034784860e-01	2.4400764402e-05
             9477	4.4620983616e-03	6.5012731137e-02	3.1015292092e-01	6.2034785095e-01	2.4398631320e-05
             9478	4.4620986176e-03	6.5012726179e-02	3.1015292541e-01	6.2034785330e-01	2.4396498483e-05
             9479	4.4620988736e-03	6.5012721222e-02	3.1015292989e-01	6.2034785565e-01	2.4394366128e-05
             9480	4.4620991295e-03	6.5012716266e-02	3.1015293438e-01	6.2034785799e-01	2.4392233941e-05
             9481	4.4620993854e-03	6.5012711311e-02	3.1015293886e-01	6.2034786034e-01	2.4390102209e-05
             9482	4.4620996413e-03	6.5012706356e-02	3.1015294334e-01	6.2034786269e-01	2.4387970646e-05
             9483	4.4620998971e-03	6.5012701402e-02	3.1015294783e-01	6.2034786504e-01	2.4385839396e-05
             9484	4.4621001529e-03	6.5012696449e-02	3.1015295231e-01	6.2034786738e-01	2.4383708320e-05
             9485	4.4621004086e-03	6.5012691497e-02	3.1015295679e-01	6.2034786973e-01	2.4381577776e-05
             9486	4.4621006643e-03	6.5012686546e-02	3.1015296127e-01	6.2034787207e-01	2.4379447474e-05
             9487	4.4621009200e-03	6.5012681596e-02	3.1015296575e-01	6.2034787442e-01	2.4377317463e-05
             9488	4.4621011756e-03	6.5012676646e-02	3.1015297023e-01	6.2034787676e-01	2.4375187710e-05
             9489	4.4621014313e-03	6.5012671697e-02	3.1015297471e-01	6.2034787911e-01	2.4373058139e-05
             9490	4.4621016868e-03	6.5012666749e-02	3.1015297918e-01	6.2034788145e-01	2.4370929078e-05
             9491	4.4621019423e-03	6.5012661802e-02	3.1015298366e-01	6.2034788380e-01	2.4368800206e-05
             9492	4.4621021978e-03	6.5012656856e-02	3.1015298814e-01	6.2034788614e-01	2.4366671907e-05
             9493	4.4621024533e-03	6.5012651910e-02	3.1015299261e-01	6.2034788848e-01	2.4364543695e-05
             9494	4.4621027087e-03	6.5012646965e-02	3.1015299709e-01	6.2034789082e-01	2.4362415791e-05
             9495	4.4621029641e-03	6.5012642022e-02	3.1015300156e-01	6.2034789317e-01	2.4360288255e-05
             9496	4.4621032194e-03	6.5012637078e-02	3.1015300603e-01	6.2034789551e-01	2.4358160918e-05
             9497	4.4621034747e-03	6.5012632136e-02	3.1015301051e-01	6.2034789785e-01	2.4356033925e-05
             9498	4.4621037300e-03	6.5012627194e-02	3.1015301498e-01	6.2034790019e-01	2.4353907279e-05
             9499	4.4621039852e-03	6.5012622254e-02	3.1015301945e-01	6.2034790253e-01	2.4351780870e-05
             9500	4.4621042404e-03	6.5012617314e-02	3.1015302392e-01	6.2034790487e-01	2.4349654889e-05
             9501	4.4621044956e-03	6.5012612375e-02	3.1015302839e-01	6.2034790721e-01	2.4347529072e-05
             9502	4.4621047507e-03	6.5012607436e-02	3.1015303286e-01	6.2034790955e-01	2.4345403570e-05
             9503	4.4621050058e-03	6.5012602499e-02	3.1015303732e-01	6.2034791189e-01	2.4343278379e-05
             9504	4.4621052609e-03	6.5012597562e-02	3.1015304179e-01	6.2034791423e-01	2.4341153552e-05
             9505	4.4621055159e-03	6.5012592626e-02	3.1015304626e-01	6.2034791657e-01	2.4339028952e-05
             9506	4.4621057708e-03	6.5012587691e-02	3.1015305072e-01	6.2034791891e-01	2.4336904773e-05
             9507	4.4621060258e-03	6.5012582757e-02	3.1015305519e-01	6.2034792125e-01	2.4334780924e-05
             9508	4.4621062807e-03	6.5012577824e-02	3.1015305965e-01	6.2034792358e-01	2.4332657313e-05
             9509	4.4621065355e-03	6.5012572892e-02	3.1015306412e-01	6.2034792592e-01	2.4330533903e-05
             9510	4.4621067904e-03	6.5012567960e-02	3.1015306858e-01	6.2034792826e-01	2.4328410891e-05
             9511	4.4621070452e-03	6.5012563029e-02	3.1015307304e-01	6.2034793059e-01	2.4326288218e-05
             9512	4.4621072999e-03	6.5012558099e-02	3.1015307750e-01	6.2034793293e-01	2.4324165757e-05
             9513	4.4621075546e-03	6.5012553170e-02	3.1015308197e-01	6.2034793527e-01	2.4322043661e-05
             9514	4.4621078093e-03	6.5012548241e-02	3.1015308643e-01	6.2034793760e-01	2.4319921866e-05
             9515	4.4621080640e-03	6.5012543314e-02	3.1015309088e-01	6.2034793994e-01	2.4317800330e-05
             9516	4.4621083186e-03	6.5012538387e-02	3.1015309534e-01	6.2034794227e-01	2.4315679095e-05
             9517	4.4621085731e-03	6.5012533461e-02	3.1015309980e-01	6.2034794461e-01	2.4313558211e-05
             9518	4.4621088277e-03	6.5012528536e-02	3.1015310426e-01	6.2034794694e-01	2.4311437483e-05
             9519	4.4621090822e-03	6.5012523612e-02	3.1015310872e-01	6.2034794927e-01	2.4309317121e-05
             9520	4.4621093367e-03	6.5012518688e-02	3.1015311317e-01	6.2034795161e-01	2.4307197151e-05
             9521	4.4621095911e-03	6.5012513765e-02	3.1015311763e-01	6.2034795394e-01	2.4305077482e-05
             9522	4.4621098455e-03	6.5012508843e-02	3.1015312208e-01	6.2034795627e-01	2.4302958022e-05
             9523	4.4621100998e-03	6.5012503922e-02	3.1015312653e-01	6.2034795861e-01	2.4300838929e-05
             9524	4.4621103542e-03	6.5012499002e-02	3.1015313099e-01	6.2034796094e-01	2.4298719976e-05
             9525	4.4621106085e-03	6.5012494082e-02	3.1015313544e-01	6.2034796327e-01	2.4296601444e-05
             9526	4.4621108627e-03	6.5012489164e-02	3.1015313989e-01	6.2034796560e-01	2.4294483360e-05
             9527	4.4621111169e-03	6.5012484246e-02	3.1015314434e-01	6.2034796793e-01	2.4292365405e-05
             9528	4.4621113711e-03	6.5012479328e-02	3.1015314879e-01	6.2034797026e-01	2.4290247761e-05
             9529	4.4621116252e-03	6.5012474412e-02	3.1015315324e-01	6.2034797259e-01	2.4288130574e-05
             9530	4.4621118793e-03	6.5012469497e-02	3.1015315769e-01	6.2034797492e-01	2.4286013579e-05
             9531	4.4621121334e-03	6.5012464582e-02	3.1015316214e-01	6.2034797725e-01	2.4283896878e-05
             9532	4.4621123874e-03	6.5012459668e-02	3.1015316658e-01	6.2034797958e-01	2.4281780551e-05
             9533	4.4621126414e-03	6.5012454755e-02	3.1015317103e-01	6.2034798191e-01	2.4279664482e-05
             9534	4.4621128954e-03	6.5012449842e-02	3.1015317548e-01	6.2034798424e-01	2.4277548715e-05
             9535	4.4621131493e-03	6.5012444931e-02	3.1015317992e-01	6.2034798656e-01	2.4275433259e-05
             9536	4.4621134032e-03	6.5012440021e-02	3.1015318437e-01	6.2034798889e-01	2.4273318093e-05
             9537	4.4621136570e-03	6.5012435111e-02	3.1015318881e-01	6.2034799122e-01	2.4271203118e-05
             9538	4.4621139108e-03	6.5012430202e-02	3.1015319325e-01	6.2034799355e-01	2.4269088630e-05
             9539	4.4621141646e-03	6.5012425294e-02	3.1015319769e-01	6.2034799587e-01	2.4266974290e-05
             9540	4.4621144183e-03	6.5012420386e-02	3.1015320214e-01	6.2034799820e-01	2.4264860392e-05
             9541	4.4621146720e-03	6.5012415480e-02	3.1015320658e-01	6.2034800052e-01	2.4262746724e-05
             9542	4.4621149257e-03	6.5012410574e-02	3.1015321102e-01	6.2034800285e-01	2.4260633193e-05
             9543	4.4621151794e-03	6.5012405669e-02	3.1015321546e-01	6.2034800518e-01	2.4258519975e-05
             9544	4.4621154330e-03	6.5012400765e-02	3.1015321990e-01	6.2034800750e-01	2.4256407117e-05
             9545	4.4621156865e-03	6.5012395861e-02	3.1015322433e-01	6.2034800982e-01	2.4254294631e-05
             9546	4.4621159401e-03	6.5012390959e-02	3.1015322877e-01	6.2034801215e-01	2.4252182474e-05
             9547	4.4621161936e-03	6.5012386057e-02	3.1015323321e-01	6.2034801447e-01	2.4250070562e-05
             9548	4.4621164470e-03	6.5012381156e-02	3.1015323764e-01	6.2034801680e-01	2.4247958931e-05
             9549	4.4621167004e-03	6.5012376255e-02	3.1015324208e-01	6.2034801912e-01	2.4245847540e-05
             9550	4.4621169538e-03	6.5012371356e-02	3.1015324651e-01	6.2034802144e-01	2.4243736524e-05
             9551	4.4621172072e-03	6.5012366458e-02	3.1015325095e-01	6.2034802376e-01	2.4241625799e-05
             9552	4.4621174605e-03	6.5012361560e-02	3.1015325538e-01	6.2034802609e-01	2.4239515422e-05
             9553	4.4621177138e-03	6.5012356663e-02	3.1015325981e-01	6.2034802841e-01	2.4237405189e-05
             9554	4.4621179670e-03	6.5012351766e-02	3.1015326424e-01	6.2034803073e-01	2.4235295373e-05
             9555	4.4621182202e-03	6.5012346871e-02	3.1015326867e-01	6.2034803305e-01	2.4233185935e-05
             9556	4.4621184734e-03	6.5012341977e-02	3.1015327310e-01	6.2034803537e-01	2.4231076795e-05
             9557	4.4621187265e-03	6.5012337083e-02	3.1015327753e-01	6.2034803769e-01	2.4228967736e-05
             9558	4.4621189796e-03	6.5012332190e-02	3.1015328196e-01	6.2034804001e-01	2.4226859117e-05
             9559	4.4621192326e-03	6.5012327298e-02	3.1015328639e-01	6.2034804233e-01	2.4224750904e-05
             9560	4.4621194857e-03	6.5012322406e-02	3.1015329082e-01	6.2034804465e-01	2.4222642773e-05
             9561	4.4621197387e-03	6.5012317516e-02	3.1015329524e-01	6.2034804697e-01	2.4220535063e-05
             9562	4.4621199916e-03	6.5012312626e-02	3.1015329967e-01	6.2034804929e-01	2.4218427611e-05
             9563	4.4621202445e-03	6.5012307737e-02	3.1015330409e-01	6.2034805160e-01	2.4216320379e-05
             9564	4.4621204974e-03	6.5012302849e-02	3.1015330852e-01	6.2034805392e-01	2.4214213505e-05
             9565	4.4621207503e-03	6.5012297962e-02	3.1015331294e-01	6.2034805624e-01	2.4212106944e-05
             9566	4.4621210031e-03	6.5012293076e-02	3.1015331737e-01	6.2034805856e-01	2.4210000722e-05
             9567	4.4621212559e-03	6.5012288190e-02	3.1015332179e-01	6.2034806087e-01	2.4207894691e-05
             9568	4.4621215086e-03	6.5012283305e-02	3.1015332621e-01	6.2034806319e-01	2.4205788952e-05
             9569	4.4621217613e-03	6.5012278421e-02	3.1015333063e-01	6.2034806550e-01	2.4203683599e-05
             9570	4.4621220140e-03	6.5012273537e-02	3.1015333505e-01	6.2034806782e-01	2.4201578422e-05
             9571	4.4621222666e-03	6.5012268655e-02	3.1015333947e-01	6.2034807014e-01	2.4199473743e-05
             9572	4.4621225192e-03	6.5012263773e-02	3.1015334389e-01	6.2034807245e-01	2.4197369374e-05
             9573	4.4621227718e-03	6.5012258892e-02	3.1015334831e-01	6.2034807476e-01	2.4195265122e-05
             9574	4.4621230243e-03	6.5012254012e-02	3.1015335272e-01	6.2034807708e-01	2.4193161233e-05
             9575	4.4621232768e-03	6.5012249133e-02	3.1015335714e-01	6.2034807939e-01	2.4191057533e-05
             9576	4.4621235292e-03	6.5012244255e-02	3.1015336156e-01	6.2034808171e-01	2.4188954206e-05
             9577	4.4621237817e-03	6.5012239377e-02	3.1015336597e-01	6.2034808402e-01	2.4186851167e-05
             9578	4.4621240340e-03	6.5012234500e-02	3.1015337039e-01	6.2034808633e-01	2.4184748499e-05
             9579	4.4621242864e-03	6.5012229624e-02	3.1015337480e-01	6.2034808864e-01	2.4182646099e-05
             9580	4.4621245387e-03	6.5012224749e-02	3.1015337921e-01	6.2034809096e-01	2.4180543827e-05
             9581	4.4621247910e-03	6.5012219875e-02	3.1015338362e-01	6.2034809327e-01	2.4178441860e-05
             9582	4.4621250433e-03	6.5012215001e-02	3.1015338804e-01	6.2034809558e-01	2.4176340226e-05
             9583	4.4621252955e-03	6.5012210128e-02	3.1015339245e-01	6.2034809789e-01	2.4174238818e-05
             9584	4.4621255476e-03	6.5012205256e-02	3.1015339686e-01	6.2034810020e-01	2.4172137818e-05
             9585	4.4621257998e-03	6.5012200385e-02	3.1015340127e-01	6.2034810251e-01	2.4170037125e-05
             9586	4.4621260519e-03	6.5012195514e-02	3.1015340568e-01	6.2034810482e-01	2.4167936698e-05
             9587	4.4621263039e-03	6.5012190645e-02	3.1015341008e-01	6.2034810713e-01	2.4165836544e-05
             9588	4.4621265560e-03	6.5012185776e-02	3.1015341449e-01	6.2034810944e-01	2.4163736755e-05
             9589	4.4621268080e-03	6.5012180908e-02	3.1015341890e-01	6.2034811175e-01	2.4161637188e-05
             9590	4.4621270599e-03	6.5012176041e-02	3.1015342330e-01	6.2034811406e-01	2.4159537851e-05
             9591	4.4621273119e-03	6.5012171174e-02	3.1015342771e-01	6.2034811637e-01	2.4157438777e-05
             9592	4.4621275638e-03	6.5012166308e-02	3.1015343211e-01	6.2034811867e-01	2.4155340209e-05
             9593	4.4621278156e-03	6.5012161443e-02	3.1015343652e-01	6.2034812098e-01	2.4153241850e-05
             9594	4.4621280675e-03	6.5012156579e-02	3.1015344092e-01	6.2034812329e-01	2.4151143900e-05
             9595	4.4621283193e-03	6.5012151716e-02	3.1015344532e-01	6.2034812560e-01	2.4149046046e-05
